#../do_sensitivity.py --input_csv input_df.csv --bias 2 --output_dir sensitivity_output --covariate_dir covariates/ --bootstrap_dir bootstrap/ --multi 4
alpha,delta,Rsq
0.0001,1931.5392861778798,22.176163754782085
0.0006000000000000001,321.762236658028,3.638211821548891
0.0011,175.41886851985961,1.9647863264165444
0.0016,120.5401054680465,1.3427381708067123
0.0021,91.79408672662059,1.0
0.0026,74.10422903958924,0.8224543418947416
0.0031,62.12077705805188,0.689775532246905
0.0036,53.46606173805268,0.5945511034613512
0.0041,46.92225259366303,0.5229560786616699
0.004600000000000001,41.801010654575485,0.46720942378445546
0.0051,37.68393380158354,0.4226008305873666
0.0056,34.302049243768735,0.38611401988880106
0.0061,31.474571990513716,0.35572909069035163
0.006600000000000001,29.075500381691285,0.3300430785608056
0.0071,27.014326182562154,0.3080514689405752
0.0076,25.224359114897382,0.2890163268173729
0.0081,23.655375635833202,0.27238349409330775
0.0086,22.268832096195084,0.2577288138751312
0.0091,21.034655978495223,0.24472217450411093
0.0096,19.929039873055768,0.2331028499814984
0.0101,18.93289070874893,0.22266220539032464
0.0106,18.030717880697452,0.21323132461124647
0.011099999999999999,17.209821884001965,0.20467200109606185
0.0116,16.459692783573328,0.19687007217617422
0.0121,15.771557823675984,0.1897304157433744
0.0126,15.13803674948478,0.18317314525933734
0.0131,14.552876062636411,0.17713068133155044
0.0136,14.010741896879841,0.17154547313042331
0.0141,13.507056962737208,0.16636820751867754
0.0146,13.037870996686538,0.16155638837699096
0.015099999999999999,12.599756948917369,0.15707319987740434
0.0156,12.189727134979556,0.15288658966952504
0.0161,11.80516501134844,0.14896852392523693
0.0166,11.443769280707148,0.14529437781920201
0.0171,11.103507803319737,0.14184243358094825
0.0176,10.782579364420243,0.1385934646158671
0.0181,10.479381778498624,0.1355303889660297
0.0186,10.192485138056663,0.1326379789957589
0.0191,9.920609264129986,0.12990261694600935
0.0196,9.662604608260793,0.12731208812467845
0.0201,9.417436004922406,0.12485540514580132
0.0206,9.184168790095589,0.12252265791542107
0.0211,8.961956893507013,0.12030488507163606
0.0216,8.75003258472346,0.11819396338482115
0.022099999999999998,8.547697611178986,0.11618251225926952
0.0226,8.354315512570105,0.11426381098574583
0.0231,8.169304933381524,0.11243172680328159
0.0236,7.9921337855144925,0.1106806521591072
0.0241,7.822314137558955,0.10900544982420973
0.0246,7.659397727325188,0.10740140474126846
0.0251,7.502972010726232,0.10586418166151469
0.0256,7.352656673681923,0.10438978777512793
0.0261,7.208100544953488,0.10297453966221362
0.0266,7.068978857154694,0.10161503399304826
0.0271,6.934990810972091,0.10030812149097217
0.0276,6.80585740414393,0.09905088374214255
0.0281,6.681319492220687,0.09784061249580321
0.0286,6.561136052742311,0.0966747911487817
0.0291,6.445082628366285,0.09555107815020832
0.0296,6.332949927786747,0.0944672920982816
0.0301,6.224542566096894,0.09342139833135826
0.0306,6.119677928645273,0.09241149684160231
0.0311,6.018185144487915,0.0914358113616149
0.0316,5.9199041572975615,0.09049267949348158
0.032100000000000004,5.824684883103792,0.08958054376601388
0.032600000000000004,5.732386445541734,0.08869794352003496
0.033100000000000004,5.642876480413576,0.08784350753371627
0.033600000000000005,5.556030502342803,0.08701594731048992
0.034100000000000005,5.471731327148005,0.08621405096119045
0.034600000000000006,5.389868544299878,0.08543667762001256
0.035100000000000006,5.310338034467367,0.08468275234078737
0.03560000000000001,5.233041527720039,0.08395126142611573
0.03610000000000001,5.1578861984449365,0.08324124814717775
0.0366,5.084784293466968,0.08255180881666915
0.0371,5.013652790240427,0.08188208918137889
0.0376,4.944413082312464,0.0812312811045014
0.0381,4.876990689553214,0.08059861951093023
0.0386,4.811314990906898,0.0799833795715626
0.0391,4.747318977647955,0.0793848741051093
0.0396,4.6849390253298955,0.07880245117808453
0.040100000000000004,4.624114682795328,0.07823549188558689
0.040600000000000004,4.564788476776392,0.07768340829720342
