#../do_sensitivity.py --input_csv input_df.csv --bias 2 --output_dir sensitivity_output --covariate_dir covariates/ --bootstrap_dir bootstrap/ --multi 4
alpha,Rsq_0,Rsq_1,Rsq_2,Rsq_3,Rsq_4,Rsq_5,Rsq_6,Rsq_7,Rsq_8,Rsq_9,Rsq_10,Rsq_11,Rsq_12,Rsq_13,Rsq_14,Rsq_15,Rsq_16,Rsq_17,Rsq_18,Rsq_19,Rsq_20,Rsq_21,Rsq_22,Rsq_23,Rsq_24,Rsq_25,Rsq_26,Rsq_27,Rsq_28,Rsq_29,Rsq_30,Rsq_31,Rsq_32,Rsq_33,Rsq_34,Rsq_35,Rsq_36,Rsq_37,Rsq_38,Rsq_39,Rsq_40,Rsq_41,Rsq_42,Rsq_43,Rsq_44,Rsq_45,Rsq_46,Rsq_47,Rsq_48,Rsq_49,Rsq_50,Rsq_51,Rsq_52,Rsq_53,Rsq_54,Rsq_55,Rsq_56,Rsq_57,Rsq_58,Rsq_59,Rsq_60,Rsq_61,Rsq_62,Rsq_63,Rsq_64,Rsq_65,Rsq_66,Rsq_67,Rsq_68,Rsq_69,Rsq_70,Rsq_71,Rsq_72,Rsq_73,Rsq_74,Rsq_75,Rsq_76,Rsq_77,Rsq_78,Rsq_79,Rsq_80,Rsq_81,Rsq_82,Rsq_83,Rsq_84,Rsq_85,Rsq_86,Rsq_87,Rsq_88,Rsq_89,Rsq_90,Rsq_91,Rsq_92,Rsq_93,Rsq_94,Rsq_95,Rsq_96,Rsq_97,Rsq_98,Rsq_99,Rsq,main,ci_lower,ci_upper
0.2021,0.058455538896271406,0.08814561434864614,0.05293114491207463,0.08701080872906061,0.07751953480531519,0.08891451718766856,0.05091961326310494,0.06300736972084896,0.06753928983793081,0.07579977530267641,0.06970594942813997,0.06905670601851129,0.07271172408597995,0.0741196862398159,0.06756151176393596,0.031544256694633815,0.06443230384259534,0.050303185858550925,0.03750528360235248,0.07516126867099542,0.09417457477725286,0.0763070571065017,0.051618364447652526,0.06465815172649796,0.061921911103770925,0.0013039897889631188,0.06406990078664826,0.11607266554491254,0.04010721807603507,0.04087655745900026,0.07879727173462141,0.05995299554350592,0.04777213296144812,0.050570801663175506,0.09071668802398757,0.058664209028321423,0.03566706895161041,0.10275239033571831,0.07548557556483888,0.07042877926352462,0.049027188233956596,0.0743610462075924,0.1003224171933555,0.0670248041015364,0.08466124656438272,0.04950565464892855,0.009900894483582624,0.015443048715653765,0.10966592728559486,0.06885504319245184,0.07192579460650206,0.06981253796385019,0.09052540427073064,0.05741123205294211,0.07583386079133489,0.0730608218473438,0.08242214629430804,0.020876229900229807,0.05588842222062259,0.05263636686173369,0.07833280985717662,0.04090250106374482,0.07156614979031442,0.05340975756163429,0.09968623364148718,0.08526223431185288,0.11183415631457794,0.07299982083647916,0.07701065384212534,0.061752641236041114,0.04587640210560792,0.05787319934664648,0.08927259471641406,0.08743091550865784,0.04896878385801175,0.07243541275249302,0.07293627793499445,0.05827690953815622,0.06345784316525233,0.07517182073200278,0.09206146428599679,0.0904633164059695,0.058591872952226,0.13163754253553642,0.07362725601405047,0.06643668574464337,0.002803912172103092,0.061685251236320585,0.046387323046991065,0.06940896535243521,0.05785968872711581,0.07937022765711499,0.07497292302853402,0.0680827465756199,0.000727659858104242,0.07088769754478276,0.054259866503975164,0.06771921715793432,0.07139471291820712,0.0575692487969869,0.07401698738250254,0.07401698738250254,0.03722972723919411,0.1418589959949492
0.2026,0.05843724296665978,0.08813321174119551,0.052911936579902265,0.08699834888120773,0.07750521392656286,0.0889026446685192,0.050906252864525006,0.06299353654649639,0.06752818439943739,0.0757865771737294,0.06969278965260199,0.06904276704608406,0.07269898540558987,0.07410572196057383,0.06754671545670425,0.03153812890361598,0.06441512334024659,0.0502859412526207,0.03749702406814174,0.07514721386107133,0.09416409652680671,0.07629532782884303,0.05159730310787738,0.06464452537133919,0.061909960366750505,0.0013036056548611423,0.06405053307714376,0.11606288319138144,0.04008923546366886,0.04087086842517964,0.07878630920640751,0.05993483835384006,0.04775394909565308,0.050556021855348764,0.09070463612426528,0.05864622772662657,0.03565637730003986,0.102740423395477,0.07547167614598141,0.07041615421237431,0.049011049051965946,0.07434554885480374,0.10031051334053355,0.06701097239074892,0.08464700469076188,0.049490933671535536,0.009898722411230838,0.015438964046790989,0.10965636175366268,0.0688401477914176,0.07190961274304498,0.06979736362415048,0.09051353183150697,0.05739543978385117,0.07582131363370773,0.07304646813534076,0.08241090142048585,0.02087125374956854,0.05587499871201708,0.052618034622446797,0.07831967521422097,0.040887580595297054,0.07155399449880231,0.05339399291037623,0.09967038034118643,0.08524966000846426,0.11182427872450024,0.07298199934378419,0.07699584770567638,0.0617363046347813,0.04586135013302171,0.05785804883856546,0.0892559250610091,0.08742059846273564,0.04894738997372624,0.0724246561094723,0.07292109655522666,0.05826170815603462,0.06344295577830862,0.07516026790395991,0.09204885392537027,0.0904489271693157,0.05857508884792381,0.13162564817212988,0.07361629541009237,0.06641999023013918,0.002803172630048631,0.061673826219905345,0.046367957135503894,0.06939501679147962,0.05785398114170911,0.07935899334958742,0.07495836183532818,0.06806675935461616,0.0007274372309143581,0.070873468952308,0.0542431826644194,0.06770697965397783,0.07138160815265146,0.05755525469606463,0.07400013206033983,0.07400013206033983,0.03720574595732727,0.14182670534456945
0.2031,0.05841905462856438,0.08812088272792701,0.05289284021181918,0.08698596325873437,0.07749097840531911,0.08889084312080428,0.05089297168595366,0.06297978550526707,0.06751714513613909,0.07577345755415552,0.06967970805643409,0.0690289107927514,0.07268632242753975,0.07409184085563762,0.0675320065248677,0.03153203739990878,0.06439804381864138,0.05026879724765386,0.03748881355530918,0.07513324223343076,0.09415368136621007,0.07628366818861794,0.05157636530521995,0.06463098061430139,0.06189808100861883,0.0013032237812719133,0.06403127926061378,0.11605315985663074,0.04007135810716912,0.04086521341004,0.07877541238193896,0.059916786772365144,0.04773587196082342,0.050541329369940616,0.09069265618347015,0.058628352112482414,0.03564574891562373,0.10272852738651898,0.07545785905401572,0.0704036042410454,0.04899500427982983,0.07433014332175188,0.10029868081410301,0.06699722230605581,0.08463284748601842,0.04947629967296722,0.009896563200014044,0.015434903542375832,0.1096468534797145,0.06882534081638904,0.07189352648828462,0.06978227930399603,0.09050173047204534,0.05737974109443097,0.07580884155904787,0.0730321989789075,0.08239972414259991,0.020866306789768647,0.05586165533381823,0.052599809621211455,0.07830661879722303,0.04087274784196648,0.07154191189517264,0.05337832156754745,0.0996546207782795,0.08523716044530404,0.11181446053676893,0.07296428291016921,0.07698112976226658,0.06172006400212966,0.045846386429682646,0.05784298816572352,0.0892393531981775,0.08741034336119342,0.048926120857772495,0.07241396397796865,0.07290600501241219,0.0582465966671286,0.06342815669220388,0.07514878424634759,0.09203631870729127,0.09043462284900529,0.058558403356469536,0.13161382435529742,0.07360540023888053,0.0664033932442851,0.0028024374412187864,0.06166246958422756,0.04634870379805825,0.0693811508175146,0.05784830810490065,0.07934782614331871,0.07494388739153157,0.06805086641437577,0.0007272159188064839,0.07085932459918454,0.054226597355383675,0.06769481543216174,0.07136858114576432,0.057541343410317004,0.07398337640282704,0.07398337640282704,0.03718190562098602,0.14179460562900753
0.2036,0.05840097302014878,0.08810862671423392,0.05287385491745791,0.08697365125986715,0.07747682755047566,0.08887911196793123,0.05087976908963564,0.06296611593499371,0.06750617151147542,0.07576041580894345,0.06966670400796471,0.06901513659040032,0.07267373454009396,0.07407804225134175,0.06751738426599846,0.03152598189092365,0.06438106446901484,0.050251753043117416,0.03748065166817693,0.07511935311785783,0.09414332877968305,0.07627207762217868,0.05155555005240317,0.0646175167923276,0.061886272450438984,0.0013028441500669524,0.06401213842478261,0.11604349505768742,0.040053585167636845,0.0408595921369888,0.07876458072571513,0.059898839959587724,0.047717900703499225,0.05052672350484141,0.09068074761791743,0.05861058133965912,0.035635183288892085,0.10271670173662915,0.07544412362555646,0.07039112874213793,0.04897905316326446,0.07431482886914746,0.10028691903365715,0.0669835531912683,0.08461877426556355,0.04946175195305917,0.00989441674648228,0.015430867008075172,0.10963740199748954,0.06881062155338566,0.07187753507339278,0.06976728427699538,0.09048999961392724,0.05736413523066032,0.07579644395726585,0.07301801369878899,0.08238861390858883,0.020861388787480135,0.055848391437016615,0.05258169100262822,0.07829363997238971,0.04085800210220181,0.07152990138897296,0.053362742782244864,0.09963895419704666,0.08522473501815923,0.11180470126626392,0.07294667069127868,0.07696649929777401,0.061703918569267754,0.045831510289356094,0.05782801660338826,0.0892228783455147,0.08740014969876547,0.04890497551785901,0.07240333583274307,0.0728910025832195,0.058231574347789104,0.0634134451945697,0.07513736919650438,0.09202385802243647,0.09042040276199172,0.058541815687357245,0.13160207051564957,0.07359456996947993,0.06638689399508323,0.0028017065706837443,0.061651180773630444,0.04632956214056305,0.06936736676532183,0.057842669333224836,0.07933672549314687,0.07492949899510379,0.06803506699737702,0.0007269959112095799,0.07084526380703218,0.054210109785559554,0.06768272389653626,0.0713556312692928,0.0575275142723549,0.07396671960753512,0.07396671960753512,0.03715820510147417,0.14176269531088218
0.2041,0.058382997288472516,0.08809644311169529,0.052854979815589655,0.08696141228911106,0.07746276067811836,0.08886745063932902,0.05086664444441695,0.06295252718037359,0.06749526299448405,0.07574745130968931,0.06965377688208929,0.06900144377786385,0.07266122113787665,0.07406432548103879,0.067502847984942,0.031519962087109846,0.06436418449095128,0.05023480784669948,0.03747253801517677,0.07510554585108888,0.09413303825686152,0.07626055557175367,0.051534856372317764,0.06460413324928029,0.06187453411930688,0.0013024667433051522,0.06399310966679114,0.11603388831665129,0.04003591581478901,0.040854004332324834,0.07875381370784613,0.0598809970846366,0.04770003447901644,0.05051220356520962,0.09066890985000815,0.05859291457065958,0.035624679915655724,0.10270494587953495,0.07543046920409993,0.07037872711457477,0.04896319495576463,0.07429960476535953,0.10027522742485773,0.06696996439699494,0.08460478435192872,0.04944728981890601,0.009892282948255966,0.015426854251567012,0.10962800684561003,0.06879598929584337,0.07186163773750218,0.06975237782430103,0.09047833868478519,0.05734862144633611,0.07578412022464186,0.07300391162276475,0.0823775701721832,0.02085649951175833,0.05583520637935566,0.052563677920099874,0.07828073811253473,0.04084334268167866,0.0715179623959148,0.053347255811339964,0.09962337984962015,0.08521238312909982,0.1117950004329546,0.07292916185150287,0.07695195560551259,0.06168786757531971,0.045816721013096175,0.05781313343435245,0.08920649972869037,0.08739001697548071,0.0488839529718767,0.0723927711540492,0.07287608855181488,0.05821664048186748,0.06339882058043407,0.07512602219765083,0.09201147126784137,0.09040626623230855,0.058525325058253815,0.13159038608971396,0.07358380407649484,0.06637049169873621,0.00280097998387506,0.0616399592382584,0.04631053127810038,0.06935366397658173,0.05783706454619911,0.07932569085960599,0.07491519595130808,0.0680193603539388,0.0007267771976620085,0.0708312859045028,0.05419371917181848,0.06767070445737765,0.07134275790151884,0.05751376662171442,0.07395016088035529,0.07395016088035529,0.03713464328174467,0.14173097286875458
0.2046,0.05836512658937819,0.08808433133799742,0.05283621403400896,0.086949245757169,0.07744877711143539,0.0888558585703706,0.050853597125661135,0.06293901859288127,0.06748441905972904,0.07573456343451213,0.06964092606018638,0.06898783170083236,0.07264878162179049,0.07405068988500997,0.06748839699372458,0.03151397770191588,0.06434740309227835,0.050217960874205464,0.03746447220879788,0.07509181977672415,0.09412280929272769,0.07624910148537238,0.05151428329789377,0.06459082933585308,0.06186286544827438,0.0013020915432303967,0.06397419209307736,0.11602433916062985,0.040018349226849985,0.040848449725201116,0.07874311080398126,0.05986325732515365,0.04768227245139562,0.05049776886337978,0.09065714230815203,0.05857535097660864,0.03561423829693915,0.10269325925483073,0.07541689513993657,0.07036639876352135,0.04894742891850519,0.07428447028631831,0.1002636054193577,0.06695645528055534,0.08459087707467475,0.04943291258476879,0.009890161704012317,0.015422865082514982,0.10961866756751851,0.06878144334452026,0.07184583372760531,0.06973755923451334,0.09046674711822504,0.0573331990029739,0.075771869763744,0.07298989208555934,0.08236659239283106,0.02085163873403335,0.05582209952524574,0.05254576953572023,0.07826791259699414,0.04082876889320821,0.07150609433779491,0.053331859919380206,0.09960789699588413,0.08520010418639884,0.11178535756183466,0.07291175556386693,0.07693749798613712,0.06167191026725123,0.04580201790915348,0.05779833794883813,0.08919021658134631,0.08737994469659478,0.04886305224777063,0.07238226942756273,0.07286126220976734,0.05820179436062027,0.0633842821521273,0.07511474269881406,0.0919991578468188,0.09039221259097929,0.058508930694894844,0.1315787705198605,0.07357310203999808,0.0663541855795431,0.0028002576465810634,0.0616288044339829,0.04629161033480994,0.06934004179978556,0.057831493466285626,0.07931472170885354,0.07490097757261809,0.06800374574212142,0.0007265597678101454,0.07081739022719094,0.054177424739108034,0.06765875653110869,0.07132996042717568,0.05750009980476884,0.0739336994353933,0.0739336994353933,0.03711121905625212,0.14169943679692565
0.2051,0.05834736008738074,0.08807229081685591,0.052817556709420385,0.08693715108086299,0.07743487618062699,0.0888443352022974,0.05084062651516679,0.06292558953068286,0.0674736391872304,0.07572175156797097,0.06962815093003531,0.06897429971176644,0.07263641539893703,0.07403713481037698,0.06747403061146241,0.03150802845175133,0.06433071948896284,0.050201211349456036,0.03745645386553527,0.07507817424514054,0.09411264138754148,0.07623771481679145,0.05149382987197405,0.06457760440948353,0.061851265876273376,0.0013017185322692223,0.06395538481925903,0.11601484712167377,0.04000088459044454,0.040842928047588496,0.07873247149523763,0.059845619867186825,0.04766461379323238,0.05048341871877145,0.0906454444266903,0.058557889737144216,0.03560385793891445,0.1026816413079033,0.07540340079006456,0.07035414310030585,0.04893175432024394,0.07426942471541921,0.10025205245472432,0.06694302520589504,0.0845770517703026,0.04941861957198438,0.009888052913471997,0.01541889931254319,0.10960938371141603,0.06876698300740351,0.07183012229845472,0.06972282780358598,0.09045522435374971,0.057317867169709935,0.0757596919833484,0.07297595442875464,0.08235568003562489,0.02084680622808018,0.05580907024567926,0.05252796502016455,0.07825516281154317,0.04081428005664724,0.07149429664241766,0.05331655437849194,0.099592504903376,0.08518789760445339,0.11177577218285738,0.07289445100992117,0.07692312574754975,0.061656045899770695,0.04578740029288409,0.057783629444402226,0.08917402814499556,0.08736993237252293,0.04884227238341355,0.0723718301443124,0.07284652285595447,0.05818703528261522,0.06336982921918925,0.07510353015475367,0.09198691716887902,0.09037824117592906,0.05849263183098284,0.1315672232542266,0.07356246334546122,0.06633797486979678,0.002799539524942349,0.0616177158223294,0.0462727984437751,0.06932649959014923,0.057825955818853296,0.0793038175125984,0.0748868431786263,0.06798822242762838,0.000726343611407013,0.07080357611754573,0.05416122572034982,0.06764687954022025,0.07131723823736591,0.057486513174641846,0.07391733449486515,0.07391733449486515,0.03708793133080758,0.14166808560523636
0.2056,0.05832969695555794,0.08806032097793902,0.052799006987326494,0.08692512768305592,0.07742105722281645,0.08883287998214458,0.0508277320010863,0.06291223935855127,0.06746292286239475,0.07570901510098316,0.06961545088573498,0.06896084716981109,0.07262412188253803,0.07402365961101491,0.06745974816427189,0.03150211405594936,0.06431413290500805,0.050184558504186405,0.03744848260583904,0.07506460861340611,0.09410253404677306,0.07622639502542172,0.051473495147189546,0.06456445783426752,0.06183973484804121,0.0013013476930285137,0.06393668697001793,0.11600541173671407,0.039983521100492456,0.04083743903423974,0.07872189526813055,0.059828083905084484,0.047647057685589425,0.050469152457799746,0.09063381564582071,0.05854053004031014,0.03559353835283612,0.10267009148985838,0.0753899855181052,0.07034195954234125,0.048916170437226236,0.07425446734342873,0.10024056797436416,0.0669296735435017,0.08456330778216534,0.049404410108875835,0.009885956477385934,0.01541495675521148,0.10960015483020165,0.06875260759961772,0.0718145027124652,0.06970818283473268,0.09044376983668392,0.05730262522320489,0.07574758629835997,0.07296209800070279,0.08234483257122924,0.02084200176998915,0.055796117918147224,0.05251026355258159,0.0782424881483145,0.04079987549880944,0.07148256874351845,0.053301338468284505,0.09957720284718936,0.08517576280370714,0.11176624383087258,0.07287724737963348,0.0769088382048082,0.061640273735231184,0.04577286748665996,0.057769007225843744,0.08915793366892318,0.08735997951877442,0.04882161242648137,0.07236145280061164,0.07283186979647024,0.05817236255363886,0.06335546109827794,0.07509238402588876,0.09197474864965069,0.09036435133189674,0.0584764277080864,0.1315557437466442,0.07355188748368581,0.06632185880968275,0.0027988255854473182,0.06160669287040537,0.046254094746910605,0.06931303670952799,0.05782045133214075,0.0792929777480303,0.07487279209595375,0.0679727896837098,0.0007261287183109312,0.07078984292478437,0.054145121356338935,0.06763507291319396,0.07130459072948056,0.057473006091121964,0.07390106528899441,0.07390106528899441,0.037064779022434956,0.14163691781887067
0.2061,0.05831213637544279,0.08804842125679266,0.052780564021917865,0.08691317499257513,0.0774073195819622,0.08882149236266752,0.05081491297784581,0.0628989674477828,0.06745226957594676,0.07569635343074385,0.06960282532762391,0.0689474734407109,0.07261190049185788,0.07401026364746673,0.0674455489851814,0.03149623423672977,0.06429764257235278,0.05016800157794723,0.037440558054064384,0.0750511222451952,0.09409248678103624,0.07621514157625656,0.051453278185836476,0.06455138898087467,0.06182827181404701,0.0013009790082932312,0.06391809767898575,0.11599603254749948,0.03996625796010468,0.040831982422654095,0.0787113816145048,0.05981064864139133,0.0476296033178903,0.050454969413787173,0.09062225541152312,0.05852327108245024,0.035583279054977046,0.10265860925744821,0.075376648694219,0.07032984751304804,0.0489006765530907,0.07423959746839122,0.10022915142744876,0.06691639967032242,0.08454964446038131,0.04939028353066422,0.00988387229752233,0.015411037225991018,0.10959098048141226,0.06873831644333489,0.07179897423961712,0.06969362363833555,0.09043238301810018,0.057287472447548844,0.0757355521297348,0.0729483221564409,0.08233404947580968,0.02083722513813678,0.055783241926557044,0.052492664320487374,0.07822988800571751,0.04078555455337814,0.07147091008068861,0.053286211475756025,0.09956199010987854,0.08516369921057365,0.11175677204556399,0.07286014387128295,0.07689463468003493,0.06162459304353443,0.04575841881978064,0.057754470605112095,0.08914193241008847,0.08735008565588756,0.04880107143433053,0.07235113689799144,0.07281730234453375,0.05815777548660545,0.06334117711307977,0.07508130377822587,0.09196265171080321,0.09035054241034954,0.05846031757554119,0.13154433145656758,0.07354137395073596,0.06630583664717996,0.00279811579492779,0.06159573505082946,0.04623549839485218,0.06929965252633265,0.057814979737219455,0.07928220189774988,0.07485882365816096,0.06795744679106744,0.0007259150784841934,0.07077619000480642,0.054129110895644685,0.06762333608442625,0.07129201730711962,0.05745957792057851,0.07388489105591116,0.07388489105591116,0.03704176105923042,0.1416059319781621
0.2066,0.05829467753691746,0.08803659109476564,0.05276222697596451,0.08690129244413683,0.07739366260877192,0.08881017180226915,0.0508021688460664,0.06288577317611523,0.06744167882386204,0.07568376596064666,0.06959027366220155,0.06893417789672705,0.07259975065212762,0.07399694628685902,0.06743143241404441,0.03149038871916255,0.06428124773077164,0.05015153981800694,0.03743267983842229,0.07503771451070554,0.0940824991060231,0.07620395393980119,0.05143317805975544,0.0645383972264652,0.06181687623041941,0.0013006124610241748,0.06389961608863212,0.11598670910053523,0.039949094380481165,0.04082655795304258,0.07870093003146673,0.0597933132867461,0.04761224988781449,0.050440868926876915,0.09061076317548622,0.058506112068104466,0.0355730795665653,0.10264719407300062,0.07536338969502338,0.07031780644177842,0.04888527195877654,0.07422481439553752,0.10021780226884121,0.06690320296968263,0.08453606116174886,0.04937623917938175,0.009881800276653899,0.01540714054224028,0.10958186022716403,0.06872410886768544,0.07178353615736098,0.06967914953185453,0.09042106335474588,0.057272408134167695,0.07572358890440334,0.07293462625760704,0.08232333023096311,0.020832476113157198,0.05577044166115155,0.052475166519660374,0.07821736178835886,0.04077131656082033,0.0714593200993011,0.053271172695200535,0.09954686598136414,0.08515170625736117,0.11174735637138758,0.07284313969135545,0.07688051450232797,0.061609003102035924,0.045744053628386475,0.0577400189012171,0.0891260236330287,0.08734025030936576,0.048780648473877045,0.07234088194313422,0.0728028198203996,0.05814327340146716,0.0633269765942206,0.07507028888328822,0.09195062577997029,0.09033681376939781,0.058444300690352294,0.13153298584900272,0.07353092224787153,0.06628990763796234,0.002797410120554693,0.061584841841661776,0.04621700854684747,0.06928634641544705,0.05780954076795777,0.0792714894497005,0.07484493720566042,0.0679421930377608,0.0007257026819917564,0.07076261672010979,0.054113193594513255,0.06761166849415332,0.07127951738001342,0.05744622803587847,0.07386881104155245,0.07386881104155245,0.037018876380223525,0.14157512663840305
0.2071,0.05827731963810879,0.0880248299389369,0.052743995020709034,0.08688947947827161,0.07738008566061699,0.08879891776492874,0.05078949901248644,0.06287265592764664,0.06743115010730061,0.0756712521002056,0.06957779530205052,0.06892095991655504,0.07258767179446951,0.07398370690281884,0.06741739779745363,0.03148457723113208,0.06426494762777707,0.0501351724792556,0.037424847590931086,0.07502438478657607,0.09407257054243942,0.07619283159200305,0.05141319385021211,0.06452548195460803,0.06180554755887499,0.00130024803435578,0.0638812413501536,0.11597744094702275,0.039932029580809984,0.040821165368293624,0.07869054002131778,0.05977607705978046,0.04759499660119443,0.05042685034394694,0.09059933839503573,0.05848905220990607,0.035562939413721864,0.10263584540434871,0.07535020790351152,0.07030583576374132,0.04886995595243223,0.07421011743719469,0.10020651995902452,0.0668900828312058,0.08452255724966215,0.04936227640378629,0.009879740318545254,0.0154032665231814,0.10957279363409408,0.0687099842086706,0.07176818775052408,0.06966475983973837,0.09040981030897126,0.05725743158173113,0.07571169605519504,0.07292100967235705,0.08231267432364847,0.02082775447791384,0.05575771651842912,0.052457769354038376,0.07820490890696435,0.0407571608683019,0.07144779825043755,0.05325622142811641,0.09953182975884046,0.08513978338219824,0.11173799635751144,0.07282623405444046,0.07686647700767292,0.06159350319545155,0.0457297712553728,0.05772565144014,0.08911020660976415,0.08733047300961465,0.04876034262147752,0.07233068744780859,0.07278842155126936,0.05812885562512576,0.06331285887917876,0.07505933881804588,0.09193867029067429,0.09032316477371168,0.05842837631709813,0.13152170639443692,0.07352053188148257,0.0662740710453027,0.0027967085298337985,0.06157401272633498,0.04619862437064882,0.06927311775814651,0.05780413416098528,0.07926083989710027,0.07483113208563032,0.06792702771911491,0.0007254915189999568,0.07074912243970796,0.05409736871677122,0.06760006958837733,0.07126709036394564,0.057432955816305024,0.07385282449956414,0.07385282449956414,0.03699612393524009,0.14154450036965652
0.2076,0.05826006188528532,0.08801313724204322,0.05272586733576123,0.08687773554125128,0.07736658810144904,0.08878772972013159,0.050776902889885026,0.06285961509275609,0.06742068293254148,0.07565881126497809,0.06956538966576051,0.06890781888524389,0.07257566335582327,0.073970544875392,0.06740344448865684,0.03147879950330174,0.06424874151852253,0.05011889882410998,0.03741706094736861,0.07501113245580628,0.0940627006159412,0.07618177401418325,0.051393324647779876,0.06451264255519994,0.06179428526664812,0.0012998857115939482,0.063862972623365,0.11596822764280006,0.03991506278816811,0.04081580441393921,0.07868021109148844,0.059758939187019605,0.04757784267191366,0.050412913018526004,0.09058798053306308,0.058472090728480725,0.03555285812739942,0.1026245627247618,0.07533710270897229,0.07029393491992898,0.04885472783932543,0.07419550591269708,0.10019530396403051,0.06687703865073462,0.08450913209402827,0.04934839455927697,0.009877692327940514,0.015399414989876833,0.10956378027330328,0.06869594180907633,0.07175292831121788,0.06965045389333713,0.09039862334865874,0.05724254209606176,0.075699873020764,0.07290747177528319,0.0823020812461191,0.02082306001747171,0.05574506590106521,0.05244047203561688,0.0781925287783017,0.04074308682960414,0.0714363439908163,0.05324135698311633,0.09951688074668405,0.0851279300289608,0.11172869155775575,0.0728094261831295,0.07685252153885641,0.06157809261576544,0.04571557105030565,0.05771136755474609,0.08909448061970482,0.08732075329187991,0.04874015296281186,0.07232055292880525,0.07277410687120478,0.058114521491345494,0.06329882331219885,0.075048453064847,0.0919267846822522,0.09030959479443898,0.05841254372783561,0.13151049256877015,0.07351020236302472,0.0662583261399771,0.0027960109906015385,0.06156324719358675,0.04618034504240749,0.06925996594201801,0.057798759655657735,0.07925025273837576,0.0748174076519294,0.0679119501376294,0.0007252815797752385,0.07073570653904819,0.054081635533731,0.06758853881879377,0.07125473568067693,0.05741976064747688,0.07383693069120421,0.07383693069120421,0.036973502684767616,0.14151405175657086
0.2081,0.05824290349275588,0.08800151246240841,0.05270784310899438,0.0868660600850165,0.07735316930171725,0.08877660714279956,0.05076437989700659,0.06284665006802476,0.06741027681091855,0.07564644287648932,0.06955305617785255,0.06889475419411653,0.07256372477887293,0.07395745959096225,0.0673895718474736,0.03147305526907921,0.06423262866570748,0.05010271812242031,0.03740931954722514,0.07499795690767656,0.09405288885707204,0.07617078069296895,0.051373569552224184,0.06449987842438618,0.06178308882642164,0.0012995254762139057,0.06384480907659189,0.11595906874828306,0.03989819323742365,0.04081047483812172,0.07866994275447389,0.0597418989027843,0.04756078732180684,0.05039905631071056,0.09057668905795584,0.05845522685234696,0.035542835243321864,0.10261334551287707,0.07532407350691162,0.07028210335704423,0.048839586931754414,0.07418097914829898,0.10018415375536993,0.0668640698302532,0.08449578507118559,0.04933459300781125,0.009875656210551084,0.015395585765206391,0.10955481972030028,0.06868198101838827,0.07173775713874714,0.06963623103081523,0.09038750194715349,0.05722773899004559,0.07568811924551566,0.0728940119473334,0.0822915504958558,0.020818392519069907,0.055732489217834795,0.052423273784348814,0.07818022082510481,0.040729093805041514,0.07142495678272144,0.05322657867583836,0.0995020182563637,0.08511614564719996,0.111719441530534,0.07279271530791628,0.07683864744538065,0.06156277066213969,0.045701452369338584,0.057697166584698506,0.08907884494955812,0.0873110906961866,0.04872007859276764,0.07231047790787368,0.07275987512104183,0.05810027034066731,0.06328486924420713,0.07503763111135017,0.09191496839978237,0.09029610320912397,0.05839680220200686,0.13149934385324732,0.07349993320895537,0.06624267220017162,0.0027953174710208706,0.06155254473739295,0.04616216974656968,0.06924689036088084,0.0577934169940227,0.07923972747709615,0.07480376326501327,0.06789695960288893,0.0007250728546829046,0.0707223683999311,0.05406599332409753,0.0675770756427197,0.07124245275787013,0.05740664192126913,0.07382112888524768,0.07382112888524768,0.0369510115998224,0.14148377939819762
0.20859999999999998,0.05822584368276967,0.08798995506387328,0.052689921536443016,0.08685445256710575,0.07733982863828695,0.08876554951322331,0.050751929458486805,0.0628337602561589,0.06739993125875696,0.07563414636215728,0.06954079426870532,0.06888176524069126,0.07255185551197534,0.07394445044217227,0.0673757792402134,0.03146734426458203,0.0642166083394834,0.05008662965137822,0.03740162303365701,0.07498485753766986,0.09404313480120148,0.07615985112022697,0.051353927672388465,0.06448718896448201,0.06177195771625869,0.001299167311858099,0.06382674988656478,0.11594996382840803,0.039881420171139395,0.040805176391560984,0.07865973452776989,0.0597249554490943,0.047543829780560945,0.050385279587082846,0.09056546344352859,0.05843845981781801,0.0355328703019249,0.10260219325263302,0.07531111969897482,0.07027034052742896,0.048824532548960624,0.07416653647708821,0.10017306880996361,0.06685117577781052,0.08448251556382332,0.049320871117823024,0.009873631873043603,0.015391778673844635,0.10954591155494561,0.06866810119270815,0.07172267353952029,0.06962209059706696,0.09037644558319412,0.057213021583544146,0.07567643417953467,0.07288062957573241,0.082281081575501,0.020813751772094654,0.05571998588353624,0.05240617382804606,0.0781679844759988,0.040715181161380634,0.07141363609393307,0.05321188582885853,0.09948724160635154,0.08510442969207113,0.11171024583879528,0.07277610066709816,0.07682485408337955,0.06154753664082456,0.04568741457513085,0.0576830478763733,0.0890632988932382,0.08730148476727859,0.048700118615326235,0.07230046191165987,0.07274572564830614,0.05808610152032438,0.06327099603272801,0.07502687245045767,0.09190322089401258,0.09028268940162786,0.05838115102634735,0.13148825973439127,0.0734897239406712,0.06622710851138952,0.002794627939577211,0.06154190485690193,0.046144097675773654,0.06923389041470905,0.05778810592078532,0.0792292636219092,0.07479019829185202,0.06788205543147482,0.0007248653341858876,0.07070910741043153,0.05405044137387619,0.06756567952302325,0.0712302410290164,0.05739359903573507,0.0738054183578927,0.0738054183578927,0.036928649661818726,0.14145368190781163
