g,Q,t,y
0.2586618602476552,79.5803226091635,0,80
0.5987157890347565,93.9830717121266,0,80
0.4823807091348126,96.73133814387172,0,104
0.23571103431025325,78.603437484248,0,118
0.4051893276022536,85.7486804628524,0,92
0.2362482849780635,79.5605072528895,0,72
0.2749960161480631,86.59020465661631,0,78
0.6620389748007579,85.0523409735118,0,96
0.622963401805439,77.31101291913659,0,102
0.06669014485456162,84.4746397912397,0,84
0.6094200573510313,85.7781870794156,0,72
0.4359138665780067,79.5969483884762,0,88
0.3419837350361695,86.6566115693215,0,84
0.33384524509848984,85.16020445612209,0,88
0.5620120509732222,79.4293252101016,0,84
0.15754683653025303,70.9607355776968,0,90
0.26516672188346496,94.2125123284421,0,68
0.5106784281449622,81.3025517854901,0,72
0.2206120400011499,66.2970484514976,0,78
0.4741361719652484,89.0099469213614,0,90
0.04495622820788568,63.669257584974794,0,76
0.4873340856776989,89.58868912834221,0,100
0.23330489264588514,78.9285232258361,0,80
0.35416366773151264,90.3385071340956,0,78
0.4920034935726367,76.8255381410287,0,62
0.26712831015484484,82.73673213947471,0,76
0.4763468743389418,80.3549536524103,0,66
0.3538624769615276,80.25179490384942,0,80
0.38322110965844025,88.99283727828691,0,80
0.44292730020989024,83.4674892732665,0,98
0.4652797427329045,77.8249794321087,0,64
0.7373720410382452,75.5752607368325,0,92
0.4785851688692392,99.50077470783691,0,80
0.5263274645999907,77.1260376654538,0,60
0.3188322511361338,85.18007693075249,0,80
0.26516672188346496,94.2125123284421,0,68
0.3226892413627476,86.0179670018458,0,78
0.4045327350968707,85.7388044832816,0,56
0.2712788597964472,81.0846535640355,0,70
0.3188322511361338,85.18007693075249,0,80
0.43399224397822384,79.0160644989084,0,98
0.29949070999069605,84.1504599233277,0,108
0.5924103667613448,73.4965210404904,0,94
0.24883260240676866,89.5775575272249,0,64
0.26403578440424946,80.37590965438591,0,74
0.2013868456006263,84.9784753988484,0,94
0.1448784450814859,78.7226212729638,0,74
0.16854492011132147,75.41356149521499,0,78
0.3841640228339645,84.4399902742237,0,90
0.575324253464541,90.4020677316341,0,84
0.11592818834806423,80.27025501278379,0,68
0.013558336309218079,81.7526380104746,0,98
0.461379511487557,85.3391533715515,0,96
0.4391578604052678,78.0189821839638,0,80
0.3804849138967096,87.080370702171,0,108
0.3758729047096333,80.2066795874129,0,108
0.2882593123947344,79.6725297646639,0,82
0.07042738488359335,91.11533951239201,0,112
0.06564100139421643,80.536371884369,0,74
0.07611720005126654,84.0204355085072,0,76
0.04026599419768146,81.8725355264169,0,76
0.4389883097509325,82.0784376377698,0,84
0.3511369168189449,78.1528536511691,0,88
0.6988279962858089,83.9960649745642,0,62
0.29949070999069605,84.1504599233277,0,108
0.43928611601887096,81.4307345981818,0,72
0.6782220520310916,75.4186136438363,0,80
0.7420003269710174,75.81862998735158,0,86
0.1233195518249156,75.2552870538613,0,68
0.5694569419459474,86.2921066729706,0,110
0.4745127696290516,83.6708966404455,0,62
0.2128586925478026,98.4780888861631,0,80
0.2586618602476552,79.5803226091635,0,80
0.5191757077513477,80.93572312094841,0,80
0.355351410173252,94.2091340314552,0,72
0.04495622820788568,63.669257584974794,0,76
0.5231108666626013,88.5458526863418,0,86
0.3806332155167227,82.1708009245154,0,60
0.311794666791454,86.7404648310469,0,100
0.4541325654839473,89.3439833456339,0,72
0.1975423136438713,91.0977588259588,0,92
0.2448819098973204,86.17917098360279,0,92
0.2879537147945547,82.035479437984,0,80
0.596119611927904,77.10811357568609,0,82
0.6706515445265863,79.45302462161641,0,72
0.303016448221859,73.88401945097091,0,80
0.5011172817278586,82.5882444285603,0,84
0.2299478081103201,83.9718208346703,0,110
0.027395590183340902,66.3086219889732,0,70
0.06283337635533988,82.80731031997591,0,78
0.5510011835602765,80.92797545696399,0,110
0.07830282531556375,74.8488501992135,0,84
0.5122396007959069,68.992215953589,0,80
