g,Q,t,y
0.13295506847505928,79.5624073956119,0,98
0.011867388086327323,63.87875199033901,0,60
0.3619064541681278,81.1679195819725,0,108
0.35540869950550485,84.76059250789909,0,90
0.5125650234662812,77.02897079379541,0,84
0.02907392938718728,71.9606275431621,0,78
0.16347908748351905,84.77287505321691,0,74
0.9101390441940612,70.288412802865,0,70
0.2041183304911061,92.2794812257846,0,68
0.02691144724452481,81.8168836815893,0,82
0.20485612679690285,81.4416879081999,0,80
0.34944926464321296,88.00511500467479,0,92
0.18987408623953536,82.8424555118339,0,72
0.1993990416871315,93.67458295288021,0,96
0.35017945715612525,76.5164826609482,0,72
0.0532479710110667,78.25833793988849,0,76
0.012978842268214821,83.09863839835879,0,70
0.1179882439183945,73.3784935483912,0,100
0.14024569505038342,77.58623085387559,0,80
0.2353539304073622,88.01218624158199,0,90
0.6245878532485523,61.3620333231748,0,88
0.06460052073969831,84.7693756186329,0,82
0.4845917403447397,71.0717230225643,0,86
0.33941579750460205,83.9532825541452,0,82
0.052749955443819684,78.03739484916541,0,68
0.16757504083222274,76.8189025489867,0,80
0.16393536940274805,81.08710690891229,0,70
0.11141697750415316,77.57726145709391,0,92
0.6904581215967616,77.6294816311881,0,80
0.15264914779114852,88.9487496408159,0,80
0.4076269012320245,76.82377222193891,0,80
0.4860303944483203,80.51080306620051,0,84
0.0924163928539684,83.3459139394274,0,90
0.2928275869381003,80.07747315584601,0,80
0.7573417981053483,71.8430766969591,0,70
0.024069519017455864,69.999664535611,0,70
0.21573765956513025,81.8890680373697,0,92
0.5705725398459103,79.6752069634504,0,94
0.019144480865795985,70.11523872308679,0,80
0.023426831624788504,76.5143038958521,0,78
0.1102910958280859,78.6990380366606,0,84
0.17412342016071966,80.2573593857588,0,60
0.1651227118343827,74.7794407884144,0,72
0.13051614086820132,77.8769016742723,0,68
0.6280963487433627,75.5711942518494,0,68
0.12099579695913534,83.66005218230579,0,80
0.8030251802790169,86.9206821707328,0,92
0.3358201906070883,82.157323378522,0,96
0.02374800616057044,75.4069848623984,0,68
0.4818529117771309,87.7017865969928,0,86
0.8827260644901957,75.1614333460727,0,88
0.016109696761980208,76.87267827235421,0,76
0.5592090178886168,80.7801752014296,0,76
0.21599379476310704,80.24638110266271,0,90
0.04811678210598587,64.7676420641284,0,56
0.058722713059503315,81.7906976126768,0,100
0.6617753833840546,83.5435845306669,0,76
0.04742048675427058,75.2834861662059,0,66
0.4779461993630513,78.8998865029983,0,86
0.4681502112030149,87.27506484867291,0,66
0.6752189120801529,72.91879677586591,0,86
0.7547953760834458,77.5753787252678,0,92
0.0914767495133902,75.3907243166117,0,86
0.36604534711282427,83.7509161655703,0,90
0.6164590162162854,69.9220804762507,0,68
0.10302779498617763,78.81967459641491,0,72
0.14257275839692482,79.9657706891592,0,92
0.2030903925304061,80.7080800768601,0,110
0.03728349505675373,81.5134557137618,0,86
0.2267493521098077,81.4988398832219,0,72
0.04365245608628203,81.9441271957052,0,98
0.09216566954505136,78.59338254516629,0,92
0.5756364810596362,67.0982343636141,0,76
0.03355153841934426,71.37602773334709,0,80
0.2928275869381003,80.07747315584601,0,80
0.637583759741382,83.3994671008262,0,76
0.16204793245861274,81.3092694095034,0,92
0.3165497490148311,83.19073013958541,0,104
0.015844333315032,74.032077239789,0,76
0.06490498039846444,76.1406030294975,0,76
0.04213612968981753,72.1187902174004,0,80
0.3559760207852868,85.2698261847855,0,90
0.04808852271392363,82.26135302297321,0,64
0.6093174432337711,85.6599063148486,0,86
0.04637690753061029,87.015676719498,0,88
0.13403847361240512,90.92204029039208,0,80
0.0885936472503437,76.26826979773479,0,62
0.3369509509731965,80.48798414695109,0,70
0.086087001259272,76.80966173473841,0,82
0.20404029316398645,79.4922781864903,0,78
0.4916353638155658,80.906099307643,0,88
0.6398499933014145,79.1789569787999,0,74
0.10480446651022476,81.551977395536,0,68
0.6012554386418966,87.4426196785522,0,80
0.8286907104540073,65.9066168581499,0,74
0.14059608340776486,87.88187276061848,0,68
0.7028293283724852,77.4912016352578,0,76
0.4430176793897631,90.0111690189506,0,96
0.051713602383841095,78.9158622291484,0,24
0.6481097362890975,74.63779509072991,0,86
0.30710910203053104,83.7345154972654,0,92
0.1258086751237273,77.40642893635041,0,82
0.21054086862683333,82.59825389295779,0,78
0.15758010730113994,81.7901492242403,0,92
0.34944926464321296,88.00511500467479,0,92
0.024209660265936163,77.0472531979553,0,76
0.20276098012772387,80.1441840856691,0,72
0.045906356802619334,83.8826005440573,0,66
0.6732247107318524,75.9961240946314,0,60
0.01796439781319178,66.74611982912779,0,70
0.7725586633563826,81.62703136612471,0,88
0.4908339938345138,81.77607631856179,0,74
0.25254985544993386,86.96497389902729,0,90
0.27753194484538624,77.20320953371659,0,76
0.16546413073010427,81.51280685427041,0,80
0.5957204679879807,82.6053281923395,0,80
0.28440046962391263,81.49897240887991,0,94
0.4110746275482543,86.7470988328151,0,102
0.42733729853490543,84.1141144329353,0,68
0.03896487943705668,73.2429302557084,0,60
0.3485202718615582,76.4001977412221,0,90
0.4873638713418663,84.3278001606691,0,72
0.07542377972813705,81.3432410589514,0,100
0.02388840690823074,77.65626770240371,0,80
0.3535443291018678,91.4706930876597,0,80
0.0605209393202899,78.2905666932213,0,80
0.6147747745295772,86.10203247958809,0,88
0.6397209034964293,75.5532129623853,0,72
0.0975642367351934,80.2261684900996,0,84
0.6155136342299639,77.7043904596062,0,90
0.03671163712324674,79.0768276135198,0,80
0.5350670846429137,73.6917561674302,0,100
0.019144480865795985,70.11523872308679,0,80
