#../do_sensitivity.py --input_csv input_df.csv --bias 2 --output_dir sensitivity_output --covariate_dir covariates/ --bootstrap_dir bootstrap/ --multi 4
alpha,delta,Rsq
0.0001,1747.7303340229748,18.84555562012082
0.0006000000000000001,291.1427302434714,3.1680496972944505
0.0011,158.72567535441476,1.7433442618777513
0.0016,109.06927977101876,1.0
0.0021,83.05878684638246,0.9300220297593532
0.0026,67.05232966199092,0.7582794925023624
0.0031,56.209245762886916,0.6420995713240305
0.0036,48.37812961353411,0.5583247223016303
0.0041,42.45704179329167,0.49509378527375747
0.004600000000000001,37.82314697744982,0.4457027475393921
0.0051,34.097858988243594,0.406076786531587
0.0056,31.037800997109915,0.37359655293790967
0.0061,28.479391856981756,0.346501677983078
0.006600000000000001,26.308620465357876,0.3235654055175692
0.0071,24.443591523258476,0.3039066985849284
0.0076,22.823961126172158,0.2868765115813415
0.0081,21.404285099096512,0.2719861822362228
0.0086,20.14968767982034,0.2588608023125777
0.0091,19.032958108816274,0.24720796025787392
0.0096,18.03255453479181,0.23679625171615085
0.0101,17.131200819581636,0.2274401731624748
0.0106,16.31488047373092,0.2189892911218502
0.011099999999999999,15.572102501380266,0.21132033886958734
0.0116,14.89335711285295,0.2043313573485512
0.0121,14.270706384534503,0.19793728901116753
0.0126,13.697472380685769,0.19206662099584854
0.0131,13.167996697741517,0.18665879727500267
0.0136,12.677453050307873,0.18166220186778181
0.0141,12.221699732479456,0.1770325713524692
0.0146,11.797162395324214,0.17273173375218956
0.015099999999999999,11.400740113609723,0.16872659813257457
0.0156,11.029729516620513,0.16498833865048232
0.0161,10.681763056090261,0.16149173077110981
0.0166,10.354758430531712,0.15821460755993105
0.0171,10.046876882491208,0.1551374114637408
0.0176,9.756488604225732,0.15224282258333943
0.0181,9.48214387724564,0.14951544863931296
0.0186,9.222548866769854,0.1469415650154059
0.0191,8.976545218099087,0.14450889569706904
0.0196,8.743092775993151,0.1422064277972105
0.0201,8.521254883245723,0.1400242538159397
0.0206,8.31018582024331,0.1379534369180338
0.0211,8.109120030368977,0.13598589540629957
0.0216,7.917362841877715,0.13411430327706317
0.022099999999999998,7.734282449245787,0.13233200430789155
0.0226,7.559302958942703,0.13063293757921163
0.0231,7.391898338349711,0.12901157269506855
0.0236,7.231587133883542,0.12746285326249815
0.0241,7.077927846615137,0.1259821474282563
0.0246,6.930514871837316,0.12456520446714066
0.0251,6.7889749239430754,0.12320811657655889
0.0256,6.652963880263455,0.12190728516421444
0.0261,6.522163987682669,0.12065939102518425
0.0266,6.396281384296651,0.11946136789555033
0.0271,6.27504389542672,0.11831037894553124
0.0276,6.158199069197005,0.1172037958384826
0.0281,6.0455124218366745,0.1161391800353924
0.0286,5.936765867041392,0.11511426606936796
0.0291,5.831756307256254,0.114126946552539
0.0296,5.730294367734128,0.1131752587099568
0.0301,5.632203256767555,0.11225737226241322
0.0306,5.537317737662636,0.11137157850342279
0.0311,5.445483199879418,0.11051628043555155
0.0316,5.356554818355161,0.10968998384837539
0.032100000000000004,5.270396791395523,0.10889128923504875
0.032600000000000004,5.186881648698452,0.10811888445713068
0.033100000000000004,5.105889622094947,0.10737153807825969
0.033600000000000005,5.02730807247369,0.10664809329674317
0.034100000000000005,4.95103096712285,0.10594746241534864
0.034600000000000006,4.8769584023890875,0.10526862179373939
0.035100000000000006,4.804996167134918,0.10461060723522625
0.03560000000000001,4.735055342983395,0.10397250976495566
0.03610000000000001,4.667051937783437,0.10335347176141581
0.0366,4.600906549118998,0.10275268340732119
0.0371,4.536544055027724,0.10216937942960656
0.0376,4.473893329396323,0.10160283610149026
0.0381,4.412886979765747,0.10105236848241468
0.0386,4.353461105514202,0.10051732787418682
0.0391,4.295555074593898,0.09999709947386735
0.0396,4.239111317181683,0.0994911002059269
0.040100000000000004,4.184075134767279,0.09899877671793939
0.040600000000000004,4.130394523348303,0.09851960352563612
0.041100000000000005,4.0780200095307615,0.0980530812945313
0.041600000000000005,4.02690449844922,0.09759873524656128
0.042100000000000005,3.977003132524009,0.0971561136812844
0.042600000000000006,3.928273160165116,0.09672478660217294
0.043100000000000006,3.880673813615016,0.09630434443941076
0.04360000000000001,3.8341661951967985,0.09589439686140132
0.0441,3.788713171300536,0.09549457166790137
0.0446,3.7442792735006023,0.09510451375833319
0.0451,3.700830606250556,0.09472388416940233
0.0456,3.658334760650731,0.09435235917666666
0.0461,3.616760733827474,0.09398962945516724
0.0466,3.57607885350257,0.09363539929465547
0.0471,3.536260707367155,0.09328938586532994
0.0476,3.497279076906853,0.09295131853034262
0.048100000000000004,3.4591078753542495,0.09262093820164724
0.048600000000000004,3.4217220894714537,0.09229799673604418
0.049100000000000005,3.3850977248897327,0.09198225636853581
0.049600000000000005,3.349211754755224,0.09167348918033959
0.050100000000000006,3.314042071449747,0.091371476599118
