ghat,Qhat,t,y
0.5832544289605353,76.9743108211558,1,72
0.11909956525589799,77.7316800374324,0,70
0.22043219343844309,88.1368899503258,0,58
0.3392447563113309,81.67879802145,0,86
0.7646370680505936,80.32901418389399,1,90
0.4160718068525355,78.6739085851317,0,66
0.6864283553944904,74.20284887049729,1,82
0.7752006083003588,73.5844687733788,1,60
0.7004892497495979,73.498666319984,1,54
0.37862474348341285,77.826427645886,0,74
0.40424996943453445,82.16312567864091,0,76
0.56475911198053,83.451229864433,1,98
0.5892658795734631,76.9933652578588,0,82
0.07146944084307964,90.1665570417799,0,58
0.7154653679688562,73.83958596415279,1,72
0.2867317508808184,79.59761091076,0,78
0.4068544883980933,79.9586580532555,0,78
0.23823937818831753,84.5361954518315,1,90
0.7730234786562388,76.73958807286179,1,84
0.49293115876635746,74.33695441927209,1,68
0.5726021426879034,79.8712775763467,1,78
0.8030850241649004,67.1318971457041,1,62
0.37795311748850563,80.3786815549814,1,68
0.26974656901772304,88.82466977049559,0,76
0.7738333218480716,74.5665841651643,1,82
0.6571606289737525,79.6101052410951,1,90
0.17001148535967328,71.9408533479466,1,76
0.24374491076011762,77.77146358689991,0,70
0.28200175499518937,86.69293056632358,0,94
0.5099413016936347,73.9171335097605,1,48
0.8087434022094897,69.4982631286063,1,92
0.6123502544803419,74.8796150759653,0,82
0.25513380991742796,81.9386412613282,0,70
0.7164257444948681,69.7410614005672,1,84
0.6226717547604798,77.5745207986329,1,74
0.5476862098769405,82.5270007732459,0,78
0.610334286501144,73.535112118819,1,86
0.3570488816722909,73.06432845723009,0,88
0.33924900269804187,86.361402816141,0,112
0.017061789353245833,77.8556267639489,0,60
0.528532231126134,75.09353884081192,1,90
0.6929855105623342,68.2098501459015,1,78
0.1834410164371049,85.6458259274138,0,80
0.884878246894982,75.2171210501187,1,40
0.3281916919011221,84.9106093144597,0,122
0.2726420096171254,88.7685349360842,0,92
0.49419625754138924,83.0833162853319,0,82
0.5596991296680398,83.03127667565991,0,86
0.17374805536786364,82.1783680507035,1,78
0.6238676625985117,84.853705239552,0,90
0.6781336896106618,68.4027319721673,1,66
0.7661146884865163,83.5441771344534,0,88
0.5978761846794332,72.6673536097062,1,64
0.3856003825415874,85.2115232231448,0,72
0.5168380108817452,77.88111700990059,1,80
0.5546595679666922,69.4020841318828,1,70
0.32242926005674843,76.7074714879309,0,62
0.6057357122285714,78.7009880305319,1,80
0.8991940796688416,70.5043611986357,1,68
0.3213151265675352,74.581594837765,1,90
0.20070482956529825,82.1596191249606,1,72
0.6599983562312322,71.76349008368081,1,88
0.05027749141187631,71.85023370674871,0,80
0.6039342381381657,78.5546757313197,0,74
0.44249580820732026,88.3466165020389,0,78
0.21687622509365642,84.44745376253809,0,78
0.188864150769157,78.5508840654499,0,90
0.2312448455229703,85.44131504932629,0,110
0.6411573380654877,76.3581060477299,1,80
0.6858472399689928,77.0730844269778,1,72
0.40435354348966057,78.31467889433009,1,64
