ghat,Qhat,t,y
0.05399333158724229,85.93006695733949,0,72
0.1951358234822888,85.1971772389873,0,80
0.7641885135996624,72.2198127696757,0,82
0.476783266700212,79.17613243345309,0,90
0.7957753691944638,74.0325644888027,0,70
0.6415714976973669,77.3757565376568,1,82
0.22262297265596692,83.49320688660521,0,60
0.8419325117833247,71.54588928278001,1,88
0.021846299355198363,69.8291946759923,0,70
0.4715007672155855,86.00999860363001,0,86
0.5591098694976594,79.71838505735259,1,84
0.05518489186278419,65.9086771009189,0,60
0.1573787091882957,86.23238068516892,1,110
0.8270388810343813,67.2920381723025,1,76
0.618576234676512,78.2988491111595,0,98
0.5159738825172477,86.7073917016825,1,88
0.06468113878369583,75.9752165894142,0,90
0.11876966131968864,78.9636947208928,0,70
0.025298857115277632,72.6846937683335,0,68
0.6811352958441789,71.4654115661067,1,76
0.032048332610299345,73.31939956611821,0,62
0.36675801911081524,79.3454728430609,1,92
0.7812138089810913,70.81219275846371,1,54
0.8167990015010597,79.52183107648959,0,56
0.32863896071503795,85.10542513778509,0,100
0.4700706240273235,79.2764487566363,0,88
0.6403109084095452,85.0170329866221,0,62
0.11547598589631232,91.013835209534,0,106
0.287129021363348,77.6152620025303,0,108
0.6564083229056524,78.61918102397591,0,60
0.3264692833162601,83.2102521086135,1,92
0.5110606632995127,75.1615227616956,0,70
0.7674227150798489,72.8744599061706,1,74
0.5429821967501899,82.0671643897298,0,66
0.5421689700692789,84.51608981373509,1,100
0.01890691351129782,65.23682416019889,0,60
0.758837060200804,78.58036751723151,0,72
0.5502302401284918,75.3549259998564,1,92
0.21833010504258615,82.5703615389168,1,56
0.09445049900012084,83.90767302502499,0,110
0.3453919249185071,86.2580090006232,0,72
0.7388641543272711,84.560981805506,0,74
0.6379619959934275,80.1391674106083,1,76
0.5332914366612204,84.0362648866043,0,84
0.7831776035908563,70.41052427084429,1,62
0.27370407800361324,83.19898496023559,0,84
0.5969759589541116,77.0519349049289,1,78
0.4994411102206089,76.02461709091699,1,76
0.15698943608622662,82.2934299872327,0,78
0.09865203577111722,82.95585191595791,0,106
0.43577434753158173,81.59226501145959,1,84
0.0726163773880457,73.4876390822525,0,46
0.12796011752088157,76.75134460634641,0,84
0.4901450431933079,80.38900074998,1,84
0.2731763530569062,76.1251361800115,0,88
0.3784618855520196,83.75846273803141,0,74
0.5634995336446548,80.42424357806021,0,76
0.2159654122490089,85.0393529504851,0,98
0.18149492743447831,81.2087114079538,0,82
0.7146458111940965,83.0356363028848,1,94
0.08217740596278741,79.0616541158445,0,86
0.5591051665522055,87.5233417479016,0,80
0.8657733894011904,63.46382523143289,1,68
0.4158062528302159,78.9634225627446,1,72
0.04217760852975689,76.7331362875589,0,72
0.5130438571163803,75.8604714393885,1,74
0.03281823079745076,75.80210311886009,0,80
0.49868865390694744,75.88118639397679,0,86
0.034622517179095355,78.593610593739,0,72
0.3165076876931083,79.37485072484,1,74
0.12062230774972925,80.8861939305456,0,74
0.2668135264455731,84.0895659382603,0,88
0.7689925351787492,67.7315063567746,1,54
0.12175303287222428,76.3320832265954,0,92
0.46247039516212995,78.2262425719325,0,70
0.7275932207549062,71.06920875156091,1,52
0.0472995437956935,72.5953154361456,0,82
0.576596414556428,79.22905406610342,0,68
0.7665420488406937,77.5564687865683,1,78
0.19236365327579616,83.71772670889841,0,76
0.6434704870984289,78.4405536754453,0,72
0.42086186723815344,80.4547621263575,0,74
0.8225126861051978,73.1548705253441,1,58
0.1471414794562085,83.69279446329371,0,96
0.5938983053721107,81.86900854195609,0,90
0.5521449527096215,84.61184680025991,1,98
0.05845289268627604,73.2779891632759,0,90
0.6923598487048936,78.023327385554,1,62
0.617049645641116,77.3292148906708,0,80
0.4293909055239678,79.87881668611159,0,80
0.1709878108408391,89.9065461355312,0,70
0.5168565374518685,83.834991794422,1,80
0.5162021231134014,77.6595250660315,1,70
0.2272193492824551,82.6111490630891,0,82
0.40594929536709656,76.0049404450922,1,78
0.07763784024173537,82.46591542779029,0,80
0.8186759934357426,72.8765565830753,1,60
0.4357672144969961,85.5956053781579,0,84
0.6109658861838819,84.57907245403291,1,82
0.7764921902592767,71.1965408225507,1,90
0.807460781683015,73.618057190608,1,74
0.03458684277750017,75.01911582064409,0,70
0.6209642465621628,80.512784338989,1,70
0.1049392665475857,78.51993491691279,0,74
0.5968308703218194,78.8529887550828,0,94
0.6338886108780172,70.7839278674928,1,82
0.3386699258856898,79.31897789999591,1,76
0.535835004233242,76.660184807828,0,74
0.39805287362109404,81.0749091612617,1,90
0.2753170605244767,85.95011898954901,0,96
0.08047461224330547,77.5749136783789,0,86
0.17272692062693729,87.67520225411279,0,94
0.7485780643434317,78.447122818604,0,76
0.07510763543832427,72.4028475809565,0,68
0.7322135490006046,73.8148272931152,1,72
0.06842712091421434,77.6961938871253,0,70
0.12361647221095616,85.15386226500999,0,58
0.10138365510422348,78.3785002187372,0,86
0.4700316009894682,85.846675967295,1,90
0.2524401662988967,81.57079760663841,0,66
0.58031051850075,80.8277206928627,1,82
0.4771376089228073,80.9039626860765,1,60
0.37573445465295513,81.00495791699359,1,54
0.1190892438564794,79.75004478512841,0,74
0.4666751407091933,79.4439732495368,0,76
0.7051921884765938,78.3140502640262,1,98
0.3815614666242873,82.939787536235,0,82
0.11524216543985008,86.03106541030121,0,58
0.7947144064331062,70.29939186609961,1,72
0.11657769687743973,80.7271736260863,0,78
0.19108878497776682,82.900629968836,0,78
0.30302220822371784,86.4753938630718,1,90
0.7543817574167964,74.83743513707591,1,84
0.3893450767842001,76.0020228371679,1,68
0.7819002808522239,74.38534563896691,1,78
0.6782488365711964,78.3228554915942,1,62
0.5745651979725639,71.25075270351059,1,68
0.2602774777638928,89.12264025409951,0,76
0.7662572336556227,75.4336464756215,1,82
0.6590887128369148,79.1486922271803,1,90
0.6336079497001459,72.4437724912823,1,76
0.06039769188904626,75.6050803013467,0,70
0.42249707049073454,82.61744153867251,0,94
0.7796123808681287,68.136617260212,1,48
0.7510204970293544,70.52468719556009,1,92
0.6068372604300141,79.73290484575591,0,82
0.09486494240448444,79.0505264141456,0,70
0.7614044266333915,67.4578118775258,1,84
0.7668968351640734,74.82835141369792,1,74
0.21898794098588945,82.7180064607075,0,78
0.6041851765684019,78.36390054973529,1,86
0.07778137006844696,76.08294813849909,0,88
0.19823846035020676,89.30921563021592,0,112
0.02731502713187069,68.2207136233678,0,60
0.6117428901215781,77.7650479865325,1,90
0.6258781446248926,72.3326475292335,1,78
0.38844316468757584,88.8080115537598,0,80
0.9140630933873258,69.9716439886192,1,40
0.267778396801762,86.1597046536467,0,122
0.15862393858248625,91.87851886904899,0,92
0.428826738811762,82.6440676564479,0,82
0.3416760716219735,86.30146138285971,0,86
0.6226554598354755,77.79190725273259,1,78
0.5929490516105784,86.876335408428,0,90
0.7843317449193261,68.47764937013571,1,66
0.6221971483565852,83.93208557740259,0,88
0.6256057630769091,70.81276937578829,1,64
0.5709561326963305,83.73276895814591,0,72
0.4311746663201942,82.0254941723275,1,80
0.5179536184090432,78.7264661282189,1,70
0.04665952620910161,74.1937542444531,0,62
0.7331102393328384,76.2608582190436,1,80
0.6268361966530723,76.9727098149697,1,68
0.05430198478688517,80.1821635506833,1,90
0.4593763531930696,82.70165505568379,1,72
0.5472541996136018,77.5767128807056,1,88
0.027657200979001317,69.29107265348661,0,80
0.6150971403791102,82.9238208175484,0,74
0.6315772318145116,82.17483541424271,0,78
0.18612856950513776,81.8948160979281,0,78
0.06796592496717076,80.51520007088759,0,90
0.12094907699013208,79.5689061971176,0,110
0.7194144291414021,73.1632882897352,1,80
0.683906470313904,76.1054492716803,1,72
0.5748267363717359,80.1021508226775,1,64
0.5662944318772151,83.9631671669844,1,106
0.46809325935376356,80.3524550752548,1,62
0.6620964846416882,80.88093834181909,0,76
0.42659242282544574,83.8497070901287,1,84
0.4889217316091244,77.92519874955029,0,80
0.7642453129666529,77.44700824974821,0,88
0.48596878425155166,85.2084438460252,0,80
0.1643737447023423,86.9428686442222,0,68
0.12934575573888088,84.1729329040429,0,78
0.20213083835328155,87.60326331156121,0,76
0.6630124024961978,83.18770254877249,1,80
0.05020331294621934,69.8178319579164,0,78
0.5908917243180951,80.87453496594641,1,90
0.21921835328414851,89.79975800992891,0,84
0.09529755656310297,78.5576278492715,0,72
0.6276201821633068,75.04813029969719,1,66
0.1292964427139397,87.46133112519979,0,80
0.7631504130915162,74.84445240146059,1,90
0.7342915575560408,75.469072308077,1,62
0.14454056083697833,91.9329346665032,0,90
0.5986806113156822,76.740086547873,0,66
0.6894043136874104,85.0987198534355,0,62
0.06183475223954663,93.0511989749095,1,90
0.7321633044504671,80.08903097949909,1,56
0.2813145796425528,85.4245133967223,1,86
0.11510930858493167,86.39936023472359,0,84
0.7975573769863308,68.48924811941811,1,76
0.6414166615686322,75.9110466890272,1,66
0.049387831875032324,84.01613891663541,1,62
0.8241474006400636,68.4033957743217,1,70
0.8050221397195754,67.77173626301621,1,80
0.388580491152858,83.7582258306383,1,108
0.13185658777693193,84.5030865440292,0,78
0.037976396392587125,74.0430923869357,0,68
0.15998312870589662,87.8282322278825,0,120
0.3869156973438,78.4700560636941,0,62
0.10434792185752163,87.269494773825,1,90
0.7058008035668559,76.6233311925813,1,62
0.0311025677801634,79.1445436562932,0,78
0.07525827731317818,88.9377604098701,0,68
0.6923325648100332,79.0961101100995,1,80
0.7575307458086419,66.079104140505,1,66
0.2538062544754467,85.7996219257041,1,90
0.7091438082209622,68.2216849276616,1,58
0.22609121335720442,84.1888841639232,0,92
0.6757699416902603,73.5485449284937,1,100
0.871085754367974,65.4680085782346,1,70
0.3176060543769839,85.2307303823932,1,88
0.6114369418881119,80.61156672595109,1,80
0.2687985476164811,81.8368595032882,0,72
0.3492027757503958,77.91339401732759,0,98
0.03687052020264954,71.8870053738666,0,66
0.051884031650396324,72.68985691356409,0,68
0.37682901939864666,84.59036037684,1,76
0.23013331016426936,80.9382076899616,0,94
0.03908558326114998,69.526223970393,0,60
0.19648847522783605,82.78905787997401,0,66
0.6123201837023577,77.67837317957229,0,78
0.6047443387174825,82.6045156639275,1,68
0.2883417658322065,83.5114924593003,0,80
0.7349427013882119,73.0936282189962,1,86
0.5991262372522946,78.5493353885134,1,70
0.06814499647249884,79.7405782571956,0,102
0.0688326391358786,80.1067389564657,0,96
0.5530107534714591,78.81758258469479,0,88
0.6851388669609356,80.27852743949929,0,86
0.7848744971342201,79.1097389471651,0,80
0.1259008814027466,85.7857697908453,1,86
0.49973003491032597,87.1846459598224,0,66
0.6058174732804327,83.8505649903972,0,82
0.07405745420090457,80.95690590960841,0,74
0.16423364200892546,87.5463102171104,0,82
0.14559120557416064,89.1910724920341,0,104
0.6759300602268359,79.1795093452754,1,68
0.35236051359716763,85.2552253473692,1,74
0.012517081710684996,75.4007254166103,0,66
0.02946890418745911,67.7052618423219,0,50
0.6372051245642806,88.10524935055,0,108
0.4304789221581061,80.01097912799041,0,76
0.34549474667914254,87.0535995065282,0,86
0.5241673744901385,76.3240223479375,1,58
0.7067642948668943,68.8720633934344,1,70
0.1560506792267703,83.1375855328648,0,78
0.7412153400164456,75.58091423895979,1,78
0.7669567041483396,73.59752707343449,0,76
0.18778714371458993,84.228525650933,0,76
0.7803079084764734,69.56991773666799,1,58
0.17592653662492924,84.63289620103009,0,88
0.6467953997108241,74.17664102316179,1,84
0.1849559965848718,82.3862869017979,1,86
0.044123443173218355,89.1956141000222,0,84
0.6625160704332778,77.56183088853909,1,78
0.8819351155042202,71.56800611444109,1,70
0.7119212354005836,81.0508167959814,0,88
0.5613299563782759,84.1736189377325,0,100
0.15665392530547034,85.92993671785221,0,70
0.7383434408935733,75.2021615595057,1,76
0.5745261476911495,73.98728947954221,1,70
0.6302828102952177,72.67125496571201,1,86
0.04504404964298622,76.03065190223799,0,64
0.05938991232931328,77.5495632784997,0,74
0.6104455521749489,79.5481250156192,0,82
0.44594013280771766,87.6169765964992,0,108
0.45532900112442054,77.60204780407021,0,72
0.05900092636321021,79.9638182574296,0,72
0.40448836353934675,82.4791129640051,1,82
0.6898945460739336,73.8287785241043,1,76
0.7383130773555842,74.55400775539691,1,70
0.3261665351729082,81.8540161157156,1,78
0.7076646539713342,77.5357026207797,1,74
0.6113092862477579,78.46856461825459,0,66
0.5181668161208377,78.3415566919618,0,80
0.06393378028590019,81.498204678723,0,86
0.5039981777167005,71.0278119810793,1,90
0.6643670675756322,72.322911536766,1,80
0.5611686469728738,81.1088383385992,1,88
0.3002934246459396,82.7017522325511,0,80
0.7715584681901794,75.94579642899791,0,72
0.25398522642416893,92.24000326617771,1,90
0.7312022116006377,75.1250068768443,1,92
0.39858057677395115,86.06928160972281,0,26
0.8749300752112367,63.4835827489104,1,80
0.21173579691239017,77.5334769264715,0,88
0.13329998535549858,85.85362056413109,0,96
0.06449898638264208,74.60390993037029,0,78
0.3712516606573525,81.2133756668588,0,90
0.08404281010684964,74.1885353576039,0,72
0.18977134494592318,82.1404654411224,0,76
0.5505722312985745,82.6144678096411,0,102
0.8407986482393442,67.7741201775651,1,50
0.7747930590755711,77.2388211535154,0,72
0.6198871436066945,81.3884055803531,0,100
0.3326814911098282,86.3776245860508,0,90
0.08895024230810344,88.3476243135905,0,86
0.5686700097392953,80.08079258304541,0,64
0.7112096428792964,75.4753860755314,1,76
0.6403143615440201,79.12771760212041,1,50
0.1963213300155551,82.4619770708087,0,82
0.4692494081548841,83.2846600511955,0,86
0.809195107301996,73.89898488283059,1,78
0.08416578321641495,75.82157691859629,0,72
0.159730249896324,82.6157189685385,0,80
0.6423961255772249,77.89559752333959,1,68
0.45617370349315756,81.306153722444,1,70
0.2355332142938866,83.8447696064624,0,64
0.024093889582054905,67.8462170952894,0,76
0.16573038979446664,86.8694571265832,0,100
0.10809691673668943,78.4333762574397,0,64
0.3883248224766059,91.53061553088881,0,78
0.022221521931352524,78.4566502255516,0,66
0.5892530145448683,74.2165111145461,1,84
0.032990914212208775,69.20723990114641,0,76
0.40172398689769956,76.8001530426881,1,84
0.7234585772535155,77.1382293410058,1,84
0.7627357951462355,78.28371211702029,0,92
0.6773387279820106,77.6178676388863,1,78
0.7538659203491767,66.41867057466929,1,78
0.43893383735740316,84.18580675652309,1,86
0.3419936636308567,86.00601474608271,0,88
0.2456272056069531,90.2386765298254,0,100
0.0691602783132826,79.34162364186929,0,92
0.12199668180098815,87.8462270168485,0,94
0.11810739041675551,87.71118454109909,1,90
0.5493919506923842,77.321336869129,0,90
0.03810055915048183,75.5480784917083,0,72
0.46194934271801913,73.731401314877,1,70
0.5819272001421714,79.63953866738959,0,72
0.13922938589639525,84.31636686918701,0,62
0.7815180302890534,78.3022399466099,0,94
0.3521321780916036,77.50563195805921,0,80
0.26176540620699906,86.44212166519371,1,100
0.10540094339287495,83.5322268296526,1,92
0.4759637094772414,81.30801581722321,1,74
0.6657478349098738,80.955462115071,0,72
0.19366191608023567,83.6424310328477,0,90
0.7163715717346145,75.4262830956265,1,74
0.29993066663859097,90.68269090825942,1,78
0.3485350793311231,89.8044093780672,0,78
0.34978249055395644,87.2892397567519,0,92
0.1620751178709827,90.3799430958315,0,108
0.08868212006105411,79.8013442888168,0,76
0.14885835866793182,88.26742270509979,1,100
0.11223131728414722,79.94843412990141,0,96
0.7828967461124295,76.242586623712,1,76
0.8501329479856499,73.3373686000886,1,80
0.420045719310126,85.5031271521922,1,86
0.6792684350215892,81.9813148284446,0,110
0.11407182177487427,88.77694586365591,1,74
0.8504516643376555,70.4586468180622,1,68
0.14501462579385402,89.1472058077476,0,78
0.04091159493641108,71.5590768241282,0,88
0.5420394676087422,79.8868141998483,0,80
0.16084099188785203,80.37733586044091,0,64
0.2734388138119819,89.3720311565677,0,82
0.46031471888365777,76.80758015751921,1,64
0.07032932983823863,78.75322504286,0,92
0.7146090346431169,71.286884405969,1,76
0.8518902040941122,69.649677320905,1,64
0.6050120725054113,78.48895418012859,0,82
0.7433377421995728,72.010488347092,1,84
0.1537570708519952,89.6281164680756,0,84
0.02789672767311802,70.644665006218,0,86
0.4479063892014271,82.3505678157427,0,80
0.18567262501682213,85.3315923138224,0,76
0.6957012974803507,87.26755443837558,0,94
0.6487987301919494,76.65935541593221,1,76
0.08881296840870094,84.3828304638628,1,76
0.5609573340995325,89.08996478990129,0,80
0.7165304272860277,77.2605436522413,1,64
0.023762854877123638,69.8503711558759,0,56
0.8087898884391567,74.4480849884678,0,68
0.15727618034258523,89.3592001148476,0,84
0.833697521324304,73.3448996039033,1,52
0.7197100997521924,74.9673765847411,1,100
0.6399052817653864,80.74239743846191,1,88
0.42978885030898173,80.25636557761291,0,76
0.0623770207121064,78.7799041730051,0,86
0.18700937328514647,85.13511019374691,0,90
0.07830346235971487,82.3356149786394,0,78
0.6553988468529987,80.21940193429259,1,82
0.3008253954480816,78.7439555845399,0,92
0.3639132761439779,75.55790875959259,0,70
0.17516926329426571,82.9212415487689,1,62
0.49258009373850015,79.74378903096999,1,112
0.5057039894488576,74.5395756715855,1,74
0.5638038668132188,80.4538398135227,0,80
0.23394030258372556,86.86940304434602,1,84
0.37963820166939716,81.3141317351201,0,100
0.698586675780553,75.8793108749608,1,66
0.2937242495107795,81.6913959565528,0,90
0.4476490138280113,81.7579630277196,1,0
0.6961742566544735,75.556082406956,1,106
0.07871933287268278,78.4250036620097,0,78
0.896602055484961,73.1896518216634,0,90
0.7337275629527261,76.2318950621154,1,48
0.5093002534493983,80.1541942779068,1,84
0.6120707608033108,72.7650187284858,1,86
0.4369214074232999,78.3602914749942,0,88
0.33998112944361075,88.0914689742885,0,70
0.12234972055833743,71.3572784993566,0,80
0.12525784731118014,85.35467182393721,0,76
0.07146133982054433,82.8120356444267,0,72
0.5906408193457604,83.2951639688722,0,102
0.41554067720148175,88.50960928278391,0,66
0.7510610875485744,75.8851628175324,1,80
0.0625974725966231,77.87455283824521,0,40
0.6924714899379397,77.36363141225709,1,70
0.5771704689931649,81.75203128570091,1,88
0.2844583133661304,80.9392789971098,0,78
0.6853327572141025,71.56262790789759,1,76
0.12652670350098139,76.39027395476441,0,82
0.5032741564666703,84.06947785675979,1,68
0.473559860077506,81.2252174535446,0,90
0.4251777761589975,82.4854823304947,0,50
0.15427917927315352,87.5192961505879,1,76
0.813690886848986,77.87473776917349,0,78
0.15736067433775247,84.9176102829335,0,78
0.04212222328766403,76.4408728710317,0,58
0.028580147021409052,68.2835245855665,0,76
