g,Q,t,y
0.06850429288521506,102.10673338477699,0,88
0.6200308161501977,76.3380288177495,0,80
0.2256662243647191,91.9775940587739,0,68
0.2999463225071683,91.14678866046673,0,98
0.6111958391928768,80.61995591153759,0,66
0.04565267921820197,79.3161945497188,0,80
0.3302250571652067,89.88795329006071,0,96
0.03505579382445998,81.23933657232008,0,74
0.16526442073006484,88.5351390208218,0,92
0.3597965074275701,87.40375157039671,0,82
0.05463995681050594,97.5716187897596,0,76
0.1199441192386445,76.2894085763112,0,90
0.6496766895996945,70.39711900069192,0,66
0.07504186771262515,78.6289530352643,0,76
0.0947065650017579,82.9157516753441,0,76
0.8136576607981586,75.4996124581955,0,66
0.11367116882503345,84.85709041284692,0,78
0.01934695878912904,71.6352275208433,0,68
0.1487116366843814,83.42678301150501,0,84
0.03708719197428305,70.2482140898238,0,102
0.4372780069876178,88.9600614132172,0,84
0.036680157879755315,79.8880216875267,0,88
0.08904167352101541,75.66565772492079,0,62
0.04048033936301474,73.3094701506825,0,82
0.02204584321340169,69.1345024173388,0,50
0.046959883299149116,75.1565690414473,0,84
0.5965356880396373,81.147707892496,0,88
0.1331529780366802,96.1659876054655,0,96
0.07023864535951654,75.85078093214891,0,80
0.6356266634990395,82.0932976169215,0,92
0.8554177457587151,73.89821858386401,0,72
0.638313729350995,89.487540777122,0,86
0.6371517573277505,81.1877622610831,0,0
0.3205395897613773,93.8354455545939,0,90
0.3174760140256822,96.57500930173029,0,60
0.04205829049650748,78.8348723141548,0,70
0.7485640252846606,71.9687861799169,0,92
0.17276729846923564,88.45242135051059,0,96
0.055286517179079966,82.75227777071541,0,68
0.5096941330700228,79.8867190965145,0,90
0.10814803097537323,80.8468841161815,0,88
0.6671948662579009,78.6199525302056,0,76
0.1575301702030872,84.0705621432639,0,96
0.31243423304292817,89.34847823474692,0,56
0.2355492155597881,84.4743786601133,0,94
0.7776475588318861,77.47993069359559,0,88
0.5073603715829703,87.84882998239469,0,84
0.5508073150469887,73.04163652235479,0,76
0.11020541248886527,77.54450878220591,0,98
0.6889428910285181,81.6510864887934,0,84
0.22017822621422264,91.2055556844279,0,90
0.25543675559821466,88.8929573958354,0,78
0.051950158782993694,82.94313364983691,0,90
0.1316252609215774,77.2607250844068,0,80
0.07171920718319391,85.9097901105339,0,72
0.5715487163288132,80.0435883037906,0,78
0.5597663009425997,85.5893824336371,0,106
0.6194999677646547,93.6645037559848,0,94
0.33671640426442984,85.346090903403,0,82
0.5938018266935603,93.4799181852634,0,80
0.4309458343229722,85.15237110451208,0,78
0.4552874540524937,89.79441580177851,0,72
0.2824293876255557,79.0373289715951,0,78
0.4638715951149908,79.5638035142347,0,84
0.07900019911027388,74.52034629844609,0,70
0.061112401989306564,79.4184712741282,0,78
0.5360581145748186,91.7500972773958,0,90
0.047468448649974036,76.2312926463523,0,80
0.06877246658928013,85.6007725823309,0,72
0.04995752647580739,75.1844752782862,0,92
0.09233416014426336,97.1784152366007,0,84
0.035571466491795566,76.9316740100847,0,100
0.7682807465812027,76.317889459932,0,76
0.2250204447459914,84.8396418880307,0,84
0.5828593411648051,88.33386666088242,0,94
0.1943902534544803,94.8795196940643,0,78
0.12336686107127018,79.7820470998883,0,76
0.15306490198937947,79.7262255769182,0,80
0.4768793957481823,81.53661216277659,0,82
0.07171920718319391,85.9097901105339,0,72
0.027582931102288214,79.2279721040839,0,70
0.0806975349866723,73.5819986857347,0,72
0.053043317474133864,76.8019735211543,0,70
0.6198504924268821,75.4192313412704,0,70
0.01854180633447624,77.69184352511209,0,70
0.13855454919465324,89.015951539475,0,86
0.18550680612807502,81.797695810064,0,74
0.05552631538871039,72.34408993716829,0,80
0.23851253894711724,92.3433220117447,0,84
0.11316062923931153,98.1357048772915,0,66
0.751205266746423,68.9901024028499,0,62
0.07610580954927304,80.3124254376352,0,80
0.6229183121649373,76.6563117386888,0,82
0.8737435821323271,72.141312997403,0,58
0.17767271776649832,89.2332934668277,0,90
0.11609857514607755,84.9994579461284,0,76
0.1270899296120391,93.2397919344752,0,66
0.0559440564852675,75.5746676603207,0,46
0.634469259923471,91.70215304584049,0,86
0.7977067977891809,75.3485556705746,0,88
0.18776228226281272,85.6984350143144,0,86
0.08781000218191135,83.1685083932631,0,102
0.06195954394063196,72.4757152799072,0,72
0.0206356521126528,72.1927344131377,0,72
0.053043317474133864,76.8019735211543,0,70
0.03079732481831688,65.1825503246669,0,68
0.9291412774031224,78.0996974484717,0,90
0.8774189352117889,65.01404797151889,0,88
0.4867708460685666,84.32066707313321,0,72
0.10476169625578123,80.59559074363959,0,90
0.05926156480489252,83.81923214476991,0,78
0.22017822621422264,91.2055556844279,0,90
0.058481484278315114,79.47815811537359,0,76
0.15719655382289754,84.972890214122,0,84
0.014891816652210496,65.90901025659001,0,60
0.09230497774745464,77.62141628173491,0,104
0.6621386545766569,75.15492537645909,0,68
0.22631653763557485,84.03796292174408,0,82
0.04995752647580739,75.1844752782862,0,92
0.6314024315385739,85.4422535544032,0,110
0.043625683264718315,72.3118528897249,0,62
0.1439109546093437,92.53196193573679,0,66
0.7229737234890216,74.0246074386932,0,70
0.06064159047853113,80.39360463299829,0,88
