#../do_sensitivity.py --input_csv input_df.csv --bias 2 --output_dir sensitivity_output --covariate_dir covariates/ --bootstrap_dir bootstrap/ --multi 4
alpha,delta,Rsq
0.0001,1816.424480476659,19.135967987825335
0.0006000000000000001,302.58602956766487,3.2159325141377253
0.0011,164.96435221231363,1.7691649640118405
0.0016,113.35622320405618,1.0
0.0021,86.32339372354087,0.9432122689234538
0.0026,69.6878063509159,0.768787952358917
0.0031,58.41853748558925,0.6507857494355842
0.0036,50.279621082853396,0.5656901100483931
0.0041,44.125806241760415,0.5014565747690163
0.004600000000000001,39.30977723568763,0.45127756788969775
0.0051,35.43806764257032,0.41101533755412284
0.0056,32.25773476250965,0.37801008760011334
0.0061,29.59876792836059,0.35047426336693344
0.006600000000000001,27.342674856961356,0.3271621561076197
0.0071,25.40434137308316,0.30717910782350105
0.0076,23.721051768662626,0.2898660281843978
0.0081,22.245575695652033,0.2747266820682666
0.0086,20.941666607875213,0.26138034154739126
0.0091,19.78104423304091,0.2495300470483265
0.0096,18.74132002225186,0.23894078700860621
0.0101,17.804538802630027,0.22942415902393726
0.0106,16.956133169764968,0.22082737242388376
0.011099999999999999,16.18416047679768,0.21302522338297825
0.0116,15.478737153913766,0.2059141456909112
0.0121,14.831613279202081,0.19940773678397158
0.0126,14.235848442165928,0.19343334923658997
0.0131,13.685561836964585,0.18792946303856684
0.0136,13.175737482145703,0.1828436377094751
0.0141,12.70207088298773,0.17813090030750886
0.0146,12.260847201580304,0.17375246482616147
0.015099999999999999,11.84884363152437,0.16967470615609492
0.0156,11.463250546728421,0.1658683314880263
0.0161,11.101607342975706,0.16230770622526575
0.0166,10.761749874388816,0.15897030181997163
0.0171,10.441767111567243,0.1558362405701833
0.0176,10.139965187542344,0.15288791808861887
0.0181,9.854837402966337,0.15010968841750946
0.0186,9.585039069173991,0.14748759999555874
0.0191,9.3293663025959,0.14500917315349676
0.0196,9.086738064924855,0.14266321171786103
0.0201,8.856180883854359,0.14043964277970133
0.0206,8.636815798952336,0.1383293798392776
0.0211,8.42784716357173,0.13632420544597568
0.0216,8.228553002051344,0.13441667017160105
0.022099999999999998,8.038276675893869,0.13260000532772442
0.0226,7.856419656203538,0.13086804729626844
0.0231,7.6824352347682,0.1292151717116783
0.0236,7.515823034580124,0.12763623603178711
0.0241,7.356124203694454,0.12612652927743814
0.0246,7.202917195202515,0.12468172791943215
0.0251,7.055814051590729,0.12329785705426395
0.0256,6.9144571245262805,0.12197125614437539
0.0261,6.778516171678859,0.12069854870974042
0.0266,6.647685780968561,0.11947661544990322
0.0271,6.521683079952369,0.11830257035254362
0.0276,6.400245694190385,0.11717373940905557
0.0281,6.283129923580074,0.11608764161170958
0.0286,6.170109109984111,0.11504197195253926
0.0291,6.060972173144021,0.11403458618261376
0.0296,5.955522294980963,0.11306348712301469
0.0301,5.853575735029302,0.1121268123466086
0.0306,5.754960762004165,0.11122282307339228
0.0311,5.6595166884332135,0.11034989414244083
0.0316,5.56709299693729,0.1095065049408568
0.032100000000000004,5.477548548167098,0.10869123118505024
0.032600000000000004,5.39075086162912,0.10790273746254378
0.033100000000000004,5.306575461693497,0.10713977045361603
0.033600000000000005,5.2249052819940545,0.10640115276171969
0.034100000000000005,5.145630122227145,0.10568577728996553
0.034600000000000006,5.068646152048877,0.10499260210822879
0.035100000000000006,4.993855457374263,0.10432064576176694
0.03560000000000001,4.921165624909608,0.10366898297777045
0.03610000000000001,4.850489361211289,0.1030367407311079
0.0366,4.781744142969209,0.10242309463477041
0.0371,4.714851895569232,0.10182726562425233
0.0376,4.649738697302234,0.10124851690838423
0.0381,4.586334506863765,0.10068615116202828
0.0386,4.524572912032511,0.10013950793860381
0.0391,4.464390897631723,0.09960796128266852
0.0396,4.40572863106934,0.09909091752478755
0.040100000000000004,4.348529263922476,0.09858781324269765
0.040600000000000004,4.292738748183171,0.0980981133743587
0.041100000000000005,4.238305665916842,0.09762130946988605
0.041600000000000005,4.185181071204993,0.09715691807061844
0.042100000000000005,4.133318343350908,0.09670447920469123
0.042600000000000006,4.082673050422973,0.09626355498948942
0.043100000000000006,4.0332028222961505,0.09583372833225073
0.04360000000000001,3.984867232429118,0.09541460172089228
0.0441,3.9376276876837877,0.09500579609785778
0.0446,3.8914473255560655,0.09460694981042957
0.0451,3.8462909182427047,0.09421771763153408
0.0456,3.8021247830195493,0.09383776984559551
0.0461,3.758916698451994,0.09346679139446679
0.0466,3.716635825999622,0.09310448107889557
0.0471,3.675252636614179,0.0927505508113705
0.0476,3.634738841963725,0.09240472491654392
0.048100000000000004,3.5950673299463367,0.09206673947574477
0.048600000000000004,3.5562121041844494,0.09173634171238357
0.049100000000000005,3.5181482272160842,0.09141328941531429
0.049600000000000005,3.4808517671220804,0.09109735039745386
0.050100000000000006,3.444299747349315,0.09078830198717878
0.050600000000000006,3.408470099508816,0.090485930550214
0.051100000000000007,3.373341618945041,0.09019003103990962
0.05160000000000001,3.3388939228883148,0.08990040657396434
0.05210000000000001,3.3051074110169383,0.08961686803580605
0.0526,3.2719632282685933,0.08933923369897442
0.0531,3.2394432297527964,0.08906732887297769
0.0536,3.207529947627219,0.08880098556920973
0.0541,3.1762065598108022,0.08854004218561888
0.0546,3.145456860415931,0.08828434320891544
0.0551,3.1152652317904783,0.08803373893319583
0.055600000000000004,3.0856166180683595,0.08778808519393888
0.056100000000000004,3.056496500134515,0.08754724311640893
0.056600000000000004,3.027890871916815,0.08731107887756502
0.057100000000000005,2.999786217923594,0.08707946348064213
0.057600000000000005,2.9721694919510884,0.08685227254162672
0.058100000000000006,2.9450280968903293,0.08662938608690385
0.058600000000000006,2.91834986556781,0.08641068836140196
0.05910000000000001,2.892123042558698,0.08619606764660791
0.05960000000000001,2.8663362669155124,0.08598541608786774
0.0601,2.8409785557589022,0.08577862953042585
0.0606,2.8160392886807837,0.08557560736369414
0.0611,2.7915081929132723,0.0853762523732743
0.0616,2.7673753292199095,0.08518047060028919
0.0621,2.7436310784684683,0.08498817120760568
0.0626,2.7202661288472414,0.08479926635256177
0.0631,2.69727146368911,0.08461367106583156
0.0636,2.674638349869942,0.08443130313608779
0.0641,2.6523583267499804,0.08425208300014249
0.0646,2.6304231956287807,0.08407593363826465
0.0651,2.6088250096860937,0.08390278047439423
0.0656,2.5875560643827766,0.08373255128098857
0.0661,2.566608888297362,0.08356517608825309
0.0666,2.5459762343753916,0.08340058709752328
0.0671,2.5256510715699934,0.08323871859857904
0.06760000000000001,2.505626576853432,0.08307950689068554
0.06810000000000001,2.48589612758058,0.0829228902071673
0.06860000000000001,2.4664532941863406,0.08276880864333215
0.06910000000000001,2.4472918332001212,0.08261720408757478
0.06960000000000001,2.4284056805614065,0.08246802015549727
0.07010000000000001,2.4097889452213894,0.08232120212689398
0.07060000000000001,2.391435903016499,0.08217669688545814
0.07110000000000001,2.373340990800426,0.08203445286107404
0.07160000000000001,2.3554988008220072,0.08189441997456633
0.07210000000000001,2.337904075337049,0.08175654958478676
0.0726,2.3205517014427923,0.08162079443792356
0.0731,2.3034367061243803,0.0814871086189264
0.0736,2.286554251503229,0.08135544750494422
0.0741,2.269899630277775,0.08122576772068052
0.0746,2.2534682613475683,0.08109802709557443
0.0751,2.237255685612171,0.08097218462272195
0.0756,2.2212575619367665,0.08084820041945522
0.0761,2.2054696632768067,0.08072603568950266
0.0766,2.189887872954445,0.08060565268665779
0.0771,2.174508181079843,0.08048701467988556
0.0776,2.1593266811108425,0.08037008591980248
0.0781,2.1443395665447738,0.08025483160646639
0.0786,2.1295431277365435,0.08014121785841834
0.0791,2.114933748837393,0.08002921168291927
0.0796,2.1005079048490356,0.07991878094732884
0.0801,2.086262158788124,0.07980989435157602
0.0806,2.0721931589562557,0.07970252140167237
0.0811,2.05829763631097,0.07959663238422401
0.0816,2.044572401933396,0.07949219834189718
0.0821,2.031014344588436,0.07938919104979761
0.0826,2.01762042837356,0.07928758299272319
0.08310000000000001,2.004387690452485,0.07918734734325363
0.08360000000000001,1.991313238870179,0.0790884579406414
0.08410000000000001,1.9783942504458079,0.07899088927046934
0.08460000000000001,1.965627968740401,0.07889461644504384
0.08510000000000001,1.953011702096162,0.07879961518449234
0.08560000000000001,1.940542821744496,0.07870586179853604
0.08610000000000001,1.9282187599799576,0.07861333316890995
0.08660000000000001,1.916037008397457,0.07852200673240355
0.08710000000000001,1.903995116190187,0.07843186046449763
0.08760000000000001,1.8920906885058302,0.07834287286357176
0.0881,1.8803213848587539,0.0782550229356605
0.0886,1.868684917595956,0.07816829017973596
0.0891,1.8571790504146706,0.07808265457349564
0.0896,1.8458015969296055,0.07799809655963574
0.0901,1.8345504192878812,0.07791459703259039
0.0906,1.8234234268298404,0.07783213732571935
0.0911,1.8124185747939516,0.07775069919892562
0.0916,1.8015338630641318,0.07767026482668715
0.0921,1.7907673349578714,0.07759081678648619
0.0926,1.7801170760536225,0.07751233804762112
0.0931,1.7695812130559705,0.07743481196038654
0.0936,1.759157912697183,0.07735822224560703
0.0941,1.7488453806737703,0.0772825529845114
0.0946,1.7386418606167786,0.07720778860893507
0.0951,1.7285456330945614,0.07713391389183778
0.0956,1.718555014646843,0.07706091393812489
0.0961,1.7086683568489458,0.07698877417576215
0.0966,1.698884045405064,0.07691748034717072
0.0971,1.6892004992695635,0.07684701850089519
0.0976,1.6796161697952874,0.07677737498353228
0.0981,1.670129539907906,0.07670853643191208
0.09860000000000001,1.6607391233053852,0.0766404897655218
0.09910000000000001,1.6514434636817001,0.07657322217916457
0.09960000000000001,1.642241133973915,0.0765067211358432
0.10010000000000001,1.6331307356318425,0.07644097435986284
0.10060000000000001,1.6241108979094723,0.07637596983014289
0.10110000000000001,1.615180277177432,0.07631169577373248
0.10160000000000001,1.606337556255746,0.07624814065952105
0.10210000000000001,1.5975814437662024,0.07618529319213821
0.10260000000000001,1.5889106735036522,0.07612314230603548
0.10310000000000001,1.5803240038256081,0.07606167715974459
0.10360000000000001,1.5718202170595146,0.07600088713030531
0.10410000000000001,1.5633981189271005,0.07594076180785757
0.1046,1.5550565379852455,0.07588129099039236
0.1051,1.5467943250827985,0.07582246467865542
0.1056,1.538610352832837,0.07576427307119951
