g,Q,t,y
0.29953243485770364,93.0554661123012,0,80
0.6228090272744014,88.1392874789756,0,66
0.6970145200180399,78.7377522547891,0,110
0.4569300836573425,88.25708911470791,0,82
0.5980229981134022,79.009936828623,0,70
0.08287747556953681,76.49233273418359,0,70
0.36507590074591667,86.942395829529,0,98
0.725802835928647,79.23516846187749,0,100
0.23538538928797803,90.3518702059088,0,86
0.550161647880994,85.79366955170079,0,84
0.009981965265689318,69.5468815567902,0,104
0.1569757338906271,83.0968056573182,0,78
0.707663588170475,74.8035228243175,0,94
0.2758035993392244,92.5875669086478,0,80
0.5235557458982527,84.10718897254459,0,80
0.07172169775050198,79.14441901531029,0,84
0.06777341681607467,79.467559696366,0,78
0.0832650599064239,80.7470946300465,0,64
0.06255209611946952,79.84596612614429,0,70
0.05834697947920555,85.5849012271795,0,60
0.05902449850320547,69.32447606121839,0,92
0.5065809163652453,84.5102546366316,0,72
0.0315175052187499,65.5631952643148,0,56
0.06728252216627727,91.64078608177401,0,74
0.8234575512409424,82.9492492117268,0,62
0.11723003555488415,87.4873397260549,0,106
0.030099760120702142,81.1158736064982,0,68
0.17292427883862752,96.7337555368561,0,82
0.04824928801975152,85.94518992333391,0,72
0.6122678149387826,75.5560026524123,0,60
0.6055027247164145,80.22597122400191,0,76
0.22487137812292324,86.9890314884654,0,90
0.04110894183998114,91.5401691263821,0,78
0.0773611032454591,73.13651193724529,0,68
0.04652263829754374,82.67906190426959,0,82
0.4942090802969236,92.17205705154629,0,98
0.6774825551906037,85.5763619539446,0,88
0.020361614159294158,71.8186599319889,0,86
0.8289127193520742,64.97479375518441,0,74
0.009134318230196664,68.3200065714818,0,76
0.702856609176074,82.163541302995,0,70
0.04684996444349285,76.7435624700627,0,74
0.08100070844646706,76.0593871372965,0,106
0.04407433159171218,71.755372108839,0,80
0.26793568290152125,94.5498473043011,0,70
0.49905884452372673,75.77869053059891,0,94
0.1287074960834135,88.80343934408691,0,100
0.04969143458898065,74.3156876019703,0,90
0.4410553829739697,89.7689722080686,0,80
0.7181599876419177,71.4004672403391,0,82
0.25569631551829985,83.32569130947479,0,90
0.021008677239089748,76.8421455693904,0,78
