#../do_sensitivity.py --input_csv input_df.csv --bias 2 --output_dir sensitivity_output --covariate_dir covariates/ --bootstrap_dir bootstrap/ --multi 4
alpha,delta,Rsq
0.0001,2232.0607833876356,22.25961658315165
0.0006000000000000001,371.82410689695683,3.726962624225047
0.0011,202.71168176144062,2.0424039430256755
0.0016,139.29452233562202,1.4108498347072809
0.0021,106.07601025543134,1.0
0.0026,85.633848975314,0.8767389509366605
0.0031,71.78593326942804,0.7390185118476723
0.0036,61.78466081517708,0.6396173795701071
0.0041,54.22272310586537,0.564514729483181
0.004600000000000001,48.304684898577946,0.5057856967789801
0.0051,43.54704633977826,0.4586131862449397
0.0056,39.63898609504995,0.41990049290242776
0.0061,36.37159146421152,0.3875662362903297
0.006600000000000001,33.59925662592437,0.3601597761298077
0.0071,31.21739148317062,0.3366391261860472
0.0076,29.14892964867394,0.31623653209511277
0.0081,27.335833472757102,0.29837383401739814
0.0086,25.733562433574775,0.28260735311478274
0.0091,24.307365134961938,0.26859094673013467
0.0096,23.029730054954605,0.2560506084070833
0.0101,21.878593497720274,0.2447666121685207
0.0106,20.836054728904276,0.23456071010236038
0.011099999999999999,19.887438371693325,0.22528678992587922
0.0116,19.020599286655727,0.21682394861074658
0.0121,18.225399795422895,0.2090712832381117
0.0126,17.493311374922822,0.20194392209702952
0.0131,16.817107566674665,0.19536996467906018
0.0136,16.19062462668005,0.18928809667303928
0.0141,15.60857310086945,0.1836457124146157
0.0146,15.066388117922589,0.17839742314587603
0.015099999999999999,14.560109425237112,0.173503861662554
0.0156,14.086284494903264,0.16893071685401298
0.0161,13.64188968446593,0.16464794816078232
0.0166,13.224265645741689,0.16062914201602677
0.0171,12.831064065422373,0.15685098121023364
0.0176,12.460203483984836,0.15329280472278378
0.0181,12.109832437433353,0.1499362405265639
0.0186,11.778298543922272,0.14676489763373193
0.0191,11.464122445882975,0.1437641065264246
0.0196,11.165975740600786,0.1409206993316765
0.0201,10.88266220473562,0.13822282281932458
0.0206,10.613101753135751,0.13565977864557685
0.0211,10.35631667838896,0.13322188632222642
0.0216,10.111419801547111,0.13090036522853454
0.022099999999999998,9.877604231349691,0.1286872326494199
0.0226,9.654134482842423,0.12657521535747276
0.0231,9.440338749422049,0.12455767268619929
0.0236,9.2356021572483,0.12262852938981765
0.0241,9.03936085935562,0.12078221686788278
0.0246,8.85109684999516,0.11901362156421096
0.0251,8.670333398776556,0.11731803953932475
0.0256,8.496631019871176,0.1156911363720266
0.0261,8.329583904525387,0.11412891167514252
0.0266,8.168816755921926,0.11262766761800383
0.0271,8.013981974425601,0.11118398093791344
0.0276,7.864757148780592,0.10979467799789519
0.0281,7.7208428151514195,0.10845681251105849
0.0286,7.581960451229562,0.10716764560502504
0.0291,7.447850677133196,0.10592462794476486
0.0296,7.318271638648195,0.10472538367026346
0.0301,7.192997551607878,0.1035676959378207
0.0306,7.071817388980644,0.10244949388140268
0.0311,6.954533694605089,0.10136884083408709
0.0316,6.840961509545215,0.10032392366990119
0.032100000000000004,6.730927398786273,0.09931304314376688
0.032600000000000004,6.624268567498463,0.09833460512228072
0.033100000000000004,6.520832057397596,0.09738711261102559
0.033600000000000005,6.4204740148592565,0.0964691584953458
0.034100000000000005,6.323059023421747,0.09557941892126531
0.034600000000000006,6.228459494164512,0.09471664725171268
0.035100000000000006,6.13655510819096,0.09387966854060906
0.03560000000000001,6.047232306093068,0.09306737447383429
0.03610000000000001,5.9603838198427646,0.09227871873174114
0.0366,5.875908243052852,0.09151271273284424
0.0371,5.793709635987734,0.09076842172266827
0.0376,5.713697162089242,0.09004496117557328
0.0381,5.6357847531224685,0.08934149348075843
0.0386,5.559890800346545,0.0886572248866315
0.0391,5.485937869380746,0.08799140268037496
0.0396,5.41385243667166,0.08734331258188302
0.040100000000000004,5.343564645676017,0.08671227633332222
0.040600000000000004,5.275008081059578,0.08609764946741907
0.041100000000000005,5.208119559377844,0.08549881923922281
0.041600000000000005,5.142838934851922,0.08491520270756096
0.042100000000000005,5.0791089189845735,0.08434624495371583
0.042600000000000006,5.016874912879368,0.0837914174260228
0.043100000000000006,4.95608485123136,0.08325021640014187
0.04360000000000001,4.896689057052344,0.08272216154569423
0.0441,4.838640106278748,0.08220679459080231
0.0446,4.781892701486622,0.08170367807683146
0.0451,4.72640355400696,0.0812123941963152
0.0456,4.672131273796588,0.08073254370766252
0.0461,4.619036266475813,0.0802637449208029
0.0466,4.5670806369945405,0.07980563274842613
0.0471,4.516228099434313,0.07935785781792916
0.0476,4.466443892495099,0.07892008563959386
0.048100000000000004,4.417694700253165,0.07849199582689133
0.048600000000000004,4.369948577810448,0.0780732813651489
0.049100000000000005,4.323174881486729,0.0776636479251204
0.049600000000000005,4.277344203234051,0.07726281321828254
