g,Q,t,y
0.04687363776128334,72.0868923372795,0,76
0.3898558860978609,92.3379870851944,0,90
0.04302338566596672,68.4028776151437,0,76
0.07747810142449026,86.748939833295,0,82
0.2514410176298653,86.6048802013248,0,72
0.09607195936065488,69.9091042860906,0,86
0.12774768539193054,85.20229681206649,0,90
0.10695842905752297,85.2459917148272,0,96
0.11322354300795545,89.0265709785629,0,58
0.3607172023879627,88.66435594900341,0,90
0.17741295103669624,80.1358896002416,0,78
0.2687835209717112,88.8429398690423,0,80
0.3806132685802593,78.46467952464441,0,102
0.12731685348999744,88.14574570464941,0,68
0.6130203656651544,82.60853986612571,0,82
0.12715836396523894,80.53239960433909,0,106
0.07408065194102907,77.7409933736577,0,94
0.031153073654479436,71.8537153544753,0,66
0.14180410514764433,86.80007771540609,0,80
0.20009177121787008,80.4282541642969,0,86
0.3868852858291049,85.1523306980072,0,84
0.15106744121178273,84.36970862903641,0,98
0.06822117745232678,76.77111952156191,0,74
0.07017692199103195,84.3673918166417,0,88
0.15212376449975576,75.1048636179396,0,80
0.5261093923013497,76.4060878151945,0,76
0.06619447104809767,71.64410149364329,0,92
0.5677474896360047,83.4295886138051,0,98
0.3821853210574807,89.0191053182803,0,100
0.07523457911610275,80.1524975889433,0,90
0.06813168637661822,72.5554420980839,0,68
0.749155782016985,77.4203418654641,0,100
0.2522736407281967,84.57401729897471,0,84
0.2658563748304017,81.60937715970691,0,88
0.08133416915896151,77.8153684497633,0,78
0.11288000410419305,78.05172508163191,0,82
0.11379915830036424,76.957545973069,0,76
0.2831620342082499,80.6901167041416,0,88
0.12058545957464925,84.7727183180674,0,68
0.06685747223864524,80.622641609415,0,94
0.07900161978692051,73.408795122919,0,64
0.17391371387933865,85.2542730651967,0,90
0.08271808361971231,77.65406876678429,0,94
0.6828173370895142,84.2955511015197,0,110
0.7794364657455667,78.2712529619391,0,82
0.3698458646323435,74.61289137921091,0,94
0.1936307113155167,86.3380563369756,0,62
0.4943009298556033,95.7362105601276,0,96
0.336210809540556,81.7397433342256,0,82
0.4270783925899366,82.1111745149055,0,80
0.058152265982133924,85.0443099534622,0,110
0.17295374807451894,81.8995942538981,0,92
0.20530765478557697,92.3459360179938,0,108
0.18119594779342213,84.84395747878621,0,80
0.38001204119409693,85.7875200525079,0,96
0.3181368031887707,83.7165874401118,0,92
0.16522492857715892,88.2205289524437,0,88
0.03514117293899428,65.7301000935617,0,78
0.4219105334967726,79.2273693210292,0,78
0.03889371965353435,76.08864122822459,0,64
0.029374864012769925,73.45954860620719,0,58
0.4663128601177276,85.3181897632478,0,74
0.1942037803773642,80.43121904646691,0,80
0.3454503598746809,79.1015013360865,0,92
0.5870112487110579,84.89786826237709,0,88
0.022862767867799345,76.5027315561363,0,66
0.07408065194102907,77.7409933736577,0,94
0.06366569356698691,88.80025473177571,0,90
0.09333044848924947,85.8892905431169,0,74
0.33465630584829115,82.55051235898,0,84
0.023503152350342862,61.067092280886094,0,74
0.0946197447662614,86.43089266753852,0,110
0.5009200110319537,79.65502498006191,0,90
0.4159479306025728,82.5202867782677,0,94
0.0648746205328817,84.50523961735729,0,80
0.17527413378179707,75.8614662801949,0,80
0.5646374793508637,70.6133325107825,0,70
0.5524112775789759,82.8403082296706,0,82
0.2432984991839313,80.31701142100799,0,78
0.4627569423399122,79.0898724920407,0,80
0.8624411716286745,69.8205709848134,0,54
0.08522759559022455,73.5659458451748,0,72
0.015417612383198716,72.07371972569321,0,66
0.6001626024457714,79.33585221052209,0,70
0.3956455585172363,83.3789074351624,0,72
0.04061855884909525,77.82651911096501,0,70
0.055889303082967384,80.1816448975702,0,72
0.050139366096158544,72.6022805419523,0,60
0.4811022458044352,75.2340987307717,0,84
