g,Q,t,y
0.036916925479098035,76.3843641416898,0,88
0.1861868655111992,76.88383915367851,0,74
0.04084227023278258,88.6801618018488,0,82
0.28103018316475153,79.7609964572865,0,76
0.0572671743056285,82.53273640673021,0,74
0.11887756641550848,84.8888761004282,0,92
0.13444222352155827,85.43500476829391,0,84
0.1587762614611254,86.4946113721855,0,74
0.21708809055743644,81.6231744233373,0,82
0.7581636235397352,85.9204695038413,0,84
0.34012782042582085,82.61701728132259,0,86
0.05013284064179333,57.4051979518042,0,70
0.07516657915070864,72.632541582024,0,98
0.09657988359939446,85.859153019359,0,82
0.038842318326471566,63.414994196823905,0,80
0.11175992265334962,89.0342839674843,0,90
0.5019405828978675,71.75617704124829,0,80
0.23647180247379676,71.8778104346368,0,80
0.06279531781346914,83.5166323335217,0,74
0.07404612620406709,82.83161682475341,0,78
0.3264366669919673,86.4557494213904,0,72
0.5431588305222443,84.5222038786992,0,84
0.23368007392898024,90.53038022875843,0,88
0.20613282418197373,89.067696898661,0,86
0.5617154117888457,81.1929954562597,0,74
0.23251781768195576,82.2597817409478,0,88
0.7171715558797678,83.2118476185306,0,98
0.1010550169977644,90.3222875725357,0,80
0.2739928475655036,89.714909001793,0,90
0.5617154117888457,81.1929954562597,0,74
0.5520469769993992,82.05511303941441,0,108
0.11532864635492293,79.17308836819329,0,88
0.8771885823873952,81.0259645200901,0,74
0.06381765047592629,72.7201888714276,0,68
0.031211292569567273,66.6332403188417,0,64
0.1757100206777773,90.0647792140374,0,88
0.015988713217241917,76.86405914889491,0,84
0.1939435236124623,74.5269749948193,0,70
0.7418401800854497,75.9369267375743,0,82
0.1929281252749788,87.1893826654401,0,98
0.26893643567423003,74.65786922761691,0,78
0.18066840994520386,84.61271409158421,0,72
0.5559892275246381,79.9397995377799,0,80
0.1040180492247324,87.24630098998249,0,74
0.4806722795460498,79.9284654268454,0,90
0.35466283358398715,82.8576721093433,0,80
0.05891467906041226,70.4533010881442,0,24
0.013313415426206012,78.48678432191879,0,66
0.07948174201787696,75.5366773861015,0,72
0.3374515501907497,92.5080503731143,0,82
0.3542702919182873,82.6247467894723,0,94
0.5467473989203024,75.6059295343618,0,94
0.1040180492247324,87.24630098998249,0,74
0.2437978843341713,83.0944512365415,0,72
0.006729529739926042,75.2467846419635,0,62
0.6942152580363721,91.55520424066748,0,90
0.09183823822178497,74.6748378455092,0,76
0.5868198521072842,86.7142877641035,0,92
0.4045488032646831,87.1572419315786,0,86
0.5188613270175728,77.0143328484242,0,80
0.16548180434902798,82.4242700990962,0,82
0.11701751989613698,73.1322884082968,0,70
0.015953587190656617,67.19798852250871,0,62
0.1761982327165468,79.5505701933584,0,76
0.13725410642508645,77.4168951457912,0,72
0.009733139663439779,66.10790139434201,0,50
0.6708241225371241,85.1000899769264,0,104
0.6647581347089034,88.71869852389109,0,106
0.8660433064454595,82.3358250157978,0,84
0.01594419663272025,74.25718630020259,0,68
0.13466055644876598,81.1840282653937,0,76
0.2494460198685759,79.57758714260679,0,78
0.11074682470773206,79.98232125914129,0,78
0.10098448925115026,79.3606660019811,0,68
