#../do_sensitivity.py --input_csv input_df.csv --bias 2 --output_dir sensitivity_output --covariate_dir covariates/ --bootstrap_dir bootstrap/ --multi 4
alpha,delta,Rsq
0.0001,1749.3173639801428,18.89857411461196
0.0006000000000000001,291.4071029705895,3.175092160946833
0.0011,158.86980651517555,1.7461297625359151
0.0016,109.16832034439535,1.0
0.0021,83.13420854065333,0.9302636404637337
0.0026,67.11321666142747,0.7579432118718846
0.0031,56.260286678726075,0.641352565695099
0.0036,48.4220594689973,0.5572662910367263
0.0041,42.4955949933487,0.4937883172594726
0.004600000000000001,37.857492360232406,0.44419476073980174
0.0051,34.12882161596246,0.40439860117765114
0.0056,31.065984933169283,0.3717725490328954
0.0061,28.505252624604488,0.3445508181903436
0.006600000000000001,26.33251005976164,0.3215028117215595
0.0071,24.465787574474117,0.301744681279373
0.0076,22.844686468829693,0.2846252672368582
0.0081,21.42372130215372,0.269654280815694
0.0086,20.16798464323076,0.2564555374336705
0.0091,19.050241023749884,0.2447356066902464
0.0096,18.04892903129827,0.23426225868240602
0.0101,17.146756840079487,0.22484931211319734
0.0106,16.329695232937947,0.21634577054746257
0.011099999999999999,15.586242779592945,0.20862789479798435
0.0116,14.906881054984577,0.20159332560662288
0.0121,14.283664927451284,0.1951566636015758
0.0126,13.709910397341266,0.18924610175700024
0.0131,13.179953922964836,0.1838008291661301
0.0136,12.688964836410205,0.1787690076347391
0.0141,12.232797670887818,0.17410617890728475
0.0146,11.807874831771072,0.16977399929054335
0.015099999999999999,11.411092578026299,0.1657392257846449
0.0156,11.039745084136955,0.16197289728919634
0.0161,10.691462651979872,0.1584496684719284
0.0166,10.36416108922984,0.15514726410683438
0.0171,10.055999968745894,0.1520460292191819
0.0176,9.765348002834898,0.14912855597994382
0.0181,9.490754156587492,0.14637937250391234
0.0186,9.230923420353392,0.14378468189857377
0.0191,8.984696387587041,0.1413321423514378
0.0196,8.751031958533261,0.13901068092380783
0.0201,8.528992625452306,0.13681033517831498
0.0206,8.317731900773339,0.1347221179080908
0.0211,8.116483532714227,0.13273790113275427
0.0216,7.924552218731926,0.13085031623674293
0.022099999999999998,7.741305579590455,0.12905266769122103
0.0226,7.566167198818074,0.1273388582538513
0.0231,7.398610566131079,0.12570332390549918
0.0236,7.238153790761329,0.12414097707815817
0.0241,7.0843549728758,0.12264715696846594
0.0246,6.9368081394571615,0.12121758592733985
0.0251,6.7951396659356815,0.11984833107723677
0.0256,6.659005117161135,0.1185357704412195
0.0261,6.528086451481396,0.11727656297779984
0.0266,6.402089540150523,0.1160676220067431
0.0271,6.280741961341082,0.11490609158707295
0.0276,6.163791033937781,0.11378932547217115
0.0281,6.051002061246341,0.11271486832031793
0.0286,5.942156758928728,0.11168043888405725
0.0291,5.837051845006908,0.11068391493984042
0.0296,5.7354977727716365,0.10972331975167982
0.0301,5.637317589979398,0.1087968098899919
0.0306,5.542345909892789,0.10790266425021919
0.0311,5.450427981577452,0.10703927413583929
0.0316,5.361418848461967,0.10620513428753445
0.032100000000000004,5.275182585536997,0.10539883475505317
0.032600000000000004,5.191591606750828,0.10461905352101271
