g,Q,t,y
0.21069368101942695,89.4723560104797,0,94
0.7141986984481161,85.8419181306833,0,90
0.05365625649018225,79.6520976087147,0,72
0.09006084454598318,79.49125783411671,0,78
0.358751078165798,90.70764395614391,0,60
0.2839217014930355,73.4712519538462,0,90
0.44467305831094267,85.5124751459835,0,84
0.6827769368251565,73.88641705290729,0,88
0.17754789143545704,89.49191304327792,0,120
0.34117852793998077,85.2542298500517,0,102
0.6337517578480379,81.4020726033956,0,76
0.06275719870606863,80.16744237791471,0,80
0.4463946619270216,80.80333085824701,0,82
0.6229354346254181,81.14858206881141,0,92
0.5227224368144369,85.03316150572559,0,86
0.11506677359126986,80.9478483055164,0,92
0.11479649341499094,84.0967401139714,0,94
0.17635531116914993,93.58028129718821,0,84
0.4994643605187693,84.62398924376659,0,82
0.06763522184863127,82.03861106799009,0,88
0.8136208376172551,77.80543874984609,0,80
0.28053058773931244,87.7625261846831,0,84
0.0492819504894146,80.27101322851159,0,100
0.059344406437139334,75.60070966293429,0,68
0.10870151619686659,76.55173661309871,0,102
0.11332749302794254,81.7162670410213,0,98
0.0837356834096836,89.3809575061062,0,90
0.2255560046813277,83.6379996096814,0,86
0.28501599241925213,80.1440256168506,0,88
0.23254822833397976,84.3309431792622,0,76
0.386657175864614,82.61343818874609,0,84
0.21588011708857066,86.9964778181744,0,44
0.3664337015978565,83.2104002373238,0,70
0.036840667505427756,68.32755844393029,0,74
0.6450558945202631,84.6915038400585,0,90
0.09517054520004993,81.1544515740723,0,76
0.22346252189156107,90.5169800090633,0,80
0.13710804078787373,78.132298210617,0,102
0.025123196204868258,65.43893263615911,0,60
0.045983818889966686,87.030056718677,0,82
0.11619031456426356,84.4047147810271,0,70
0.01477783203861085,76.94999826811741,0,70
0.5175463983277406,80.48287381697209,0,90
0.7593067842691505,79.4452754214548,0,86
0.09202139232358633,76.1621025869948,0,70
0.009235237084495671,68.2220676680237,0,80
0.6916511830658466,71.5174173777463,0,94
0.23312478418210106,87.97047507122471,0,60
0.21336793410491967,81.3722042209022,0,78
0.12383369480220212,74.155948181817,0,68
0.031700918957444923,65.8342643693085,0,24
0.684257137191245,81.2030651009404,0,88
0.21090296364444444,81.8798492355522,0,92
0.7207289028186928,78.2373455365108,0,78
0.12623201812493243,76.2470296638908,0,82
0.1804317987144261,84.3372484319678,0,82
0.20264731759400692,78.9375429613863,0,80
0.616156122116638,83.1539811134179,0,70
0.18496107728613584,90.88094300837909,0,80
0.1014079303934771,83.8773010716977,0,80
0.47287959619577846,75.9365010314534,0,84
0.2452459080779975,83.802403410841,0,78
0.7242314568877783,83.063903656026,0,86
0.6628776233142492,77.8879198713479,0,78
0.06855086207040113,79.2179926089177,0,60
0.1647647718756452,85.313372555559,0,74
0.3043811226439696,89.7401638934371,0,72
0.2985497525566207,82.6974592647205,0,66
0.28838709964885895,72.97946148855709,0,94
0.0586495156418538,80.574203811204,0,86
0.8267838078297404,81.541803353554,0,88
0.9100715369666577,80.0546770824276,0,66
0.19879618455330939,82.7848408187909,0,88
0.0485838557332917,80.32566204694241,0,82
0.02591503429589015,69.2682195504412,0,86
0.5136476884460144,81.99861391237559,0,76
0.6703855469556437,71.2820277998614,0,80
0.5405418214113321,83.1515670552121,0,104
0.06445680540167256,89.9691987366391,0,76
0.08253760624973357,89.62191209822059,0,72
0.08277435194312138,78.27881163171921,0,72
0.3333221329069134,93.397762141836,0,84
0.0450312007588352,68.5318606645432,0,72
0.4300907370124259,88.48749710415709,0,82
0.09401050950617981,72.4876928428129,0,84
0.6431227442279995,77.9853408139858,0,98
0.4851792679152453,76.543524752306,0,100
0.06846084577868457,85.2192914085069,0,92
0.03864297186517069,73.3219037188687,0,74
0.3309108929799223,81.5279285495759,0,80
0.19827230416722053,85.5440759764727,0,96
0.01688425123437047,86.2588549493358,0,68
0.21270241896490424,85.7407259755275,0,70
0.24342517460175228,76.05754164885809,0,86
0.05342078663195515,86.4901721176337,0,86
0.5678776651284619,79.6887552509943,0,68
0.6684957406883656,80.81308328166591,0,70
0.09896654608107461,87.79296814868749,0,104
0.1540390977783892,78.67612577370141,0,84
0.4303486233453282,75.2314608228002,0,76
0.15128486474665492,82.1283520800294,0,92
0.4490323979427938,78.9902596818435,0,80
0.07017966050974446,70.423163962993,0,72
0.07886292279683062,78.558749571166,0,84
0.05628616481677908,81.4940695890716,0,90
0.4851792679152453,76.543524752306,0,100
0.05337393390091404,78.56489244934059,0,70
0.6494013643883453,78.4084181254995,0,80
0.28241406427417487,89.1652649033411,0,88
0.03322158732812329,85.15977175781299,0,88
0.1852384203766519,84.7205085463768,0,74
0.2740732709978213,77.0945154136451,0,88
0.22346252189156107,90.5169800090633,0,80
0.47313865889338547,78.7973564483933,0,80
0.5918207717888283,78.8973287553123,0,84
